name,start_time,end_time,report,coordinates,connected,busbar,control_areas,zone,pmax,pmin,rpmax_up,rpmax_down,rsmax_up,rsmax_down,rtmax_up,rtmax_down,pcost_rp_up,pcost_rs_up,pcost_rt_up,pcost_rp_down,pcost_rs_down,pcost_rt_down,vomc_avg,auxserv,flex,is_ncre,forced_commit,unavailability,candidate,gen_recourse,gen_recourse_start_time,dimensioned,gen_inv_cost,initial_investment,recog_pot,forced_outage_rate,fom_cost,lifetime,inertia,voltage,owner
"SOL_DEL_DESIERTO_FASE_II_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_PV_Kimal220",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"URIBE_SOLAR_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_URIBESOLAR",52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530303,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.00749891,0,50,0,220,None
"USYA_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_FV_Kimal03",52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,0,0.01782907,0,25,0,220,None
"ALMEYDA_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_PVSalvador",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05839,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.0102,0,30,0,500,None
"JAMA_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_SOLARJAMA",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793651,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.0065988,0,50,0,220,None
"SAN_ANDRES_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCardones500",SEN,"Profile_SolarSanAndres",50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.0000894,0,50,0,500,None
"PFV CACHIYUYO_FV",2025-10-01-00:00,2060-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,"Profile_ElPelicano",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"LA_CRUZ_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_FINISTERRAE",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"LOS_LOROS_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCardones500",SEN,"Profile_PFVLosLoros",45.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01066447,0,50,0,500,None
"DONA_CARMEN_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_ElDivisadero",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01725904,0,50,0,500,None
"TAMANGO_FV",2023-12-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Cordillerilla",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06993007,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01631418,0,50,0,500,None
"CARDONES_FV",2023-02-01-00:00,2060-01-01-00:00,true,0,false,"NuevaCardones500",SEN,"Profile_FV_Kimal03",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,0,0.01782907,0,25,0,500,None
"CHANARES_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_CarreraPinto",34.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.00836466,0,50,0,500,None
"LAS_SALINAS_Fase2_FV",2024-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_CERRODOMINADOR",34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"DIEGO_DE_ALMAGRO_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_SolarDiegodeAlmagro",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.02835317,0,50,0,500,None
"LAS_SALINAS_Fase5_FV",2023-12-01-00:00,2060-01-01-00:00,true,0,false,"Kimal220",SEN,"Profile_CERRODOMINADOR",30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"MALGARIDA_I_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_FV_Kimal03",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,0,0.01782907,0,25,0,500,None
"LA_HUAYCA_2_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPozoAlmonte220",SEN,"Profile_SPSLAHUAYCAII",24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239521,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"LAS_SALINAS_Fase6_FV",2024-07-01-00:00,2060-01-01-00:00,true,0,false,"Kimal220",SEN,"Profile_CERRODOMINADOR",24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"ANDES_SOLAR_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_ANDESSOLAR",21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01720578,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.00614283,0,50,0,220,None
"FINIS_TERRAE_ETAPA_II_AMP_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_FINISTERRAE",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507246,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.00749891,0,50,0,220,None
"ANDES_SOLAR_IIB_AMP_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_ANDESSOLAR",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01720578,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.00614283,0,50,0,220,None
"LALACKAMA_2_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_PV_Cumbre500",16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"PAS_3_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPozoAlmonte220",SEN,"Profile_PV_NuevaPozoAlmonte220",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"MALGARIDA_II_ETAPA_II_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_FV_Kimal03",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,0,0.01782907,0,25,0,500,None
"ANDES_SOLAR_IIA_ETAPA2_FV",2018-01-01-00:00,2060-01-01-00:00,true,0,false,"NuevaZaldivar220",SEN,"Profile_ANDESSOLAR",9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"ESTEPA SOLAR_FV",2026-02-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_PV_Kimal220",202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"LUNA DE VERANO_FV",2026-09-01-00:00,2060-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,"Profile_PV_NuevaMaitencillo500",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"La Esperanza 13.2 I",2018-01-01-00:00,2024-05-31-00:00,true,0,true,"Polpaico500",SEN,"Profile_PV_Polpaico500",14.61317188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Aguas Negras 14.5 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Cordillerilla",7.209164792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06993007,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01631418,0,50,0,500,None
"Alameda 015 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",20.45844063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Alcones 023 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,"Profile_Cintac",20.45844063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09025271,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Algarrobo Chilquinta 066 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_ElDivisadero",23.86818073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01725904,0,50,0,500,None
"Alhue 023 I",2018-01-01-00:00,2024-01-31-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",20.45844063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Alhue 023 II",2024-02-01-00:00,2024-10-31-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",23.28365386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Alhue 023 III",2024-11-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",26.20628823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Alonso de Cordova 012 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,"Profile_Cintac",0.097421146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09025271,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Alto del Carmen 13.8 I",2024-05-01-00:00,2060-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,"Profile_ElPelicano",2.922634375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Alto Hospicio 13.8 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPozoAlmonte220",SEN,"Profile_LOSPUQUIOS",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"Andacollo 023 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,"Profile_SDGx01",1.217764323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234375,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Andes 220 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_PV_NuevaZaldivar220",25.91402479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"Angol 023 I",2024-03-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",2.825213229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Angol 13.2 I",2024-02-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",2.825213229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Batuco 023 I",2018-01-01-00:00,2023-12-31-00:00,true,0,true,"Polpaico500",SEN,"Profile_PV_Polpaico500",37.99424688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Batuco 023 II",2024-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,"Profile_PV_Polpaico500",46.76215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Bollenar 13.2 I",2018-01-01-00:00,2024-01-31-00:00,true,0,true,"Polpaico500",SEN,"Profile_PV_Polpaico500",27.95986886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Bollenar 13.2 II",2024-02-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_PV_AltoJahuel500",33.61029531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058389874,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.017829066,0,50,0,500,None
"Buin CGE A 015 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",17.53580625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Buin CGE B 015 I",2026-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_PV_AltoJahuel500",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cabildo 023 I",2018-01-01-00:00,2024-04-30-00:00,true,0,true,"Quillota500",SEN,"Profile_PV_Quillota500",52.12031302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cabildo 023 II",2024-05-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_PV_Quillota500",54.94552625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cabrero 023 I",2018-01-01-00:00,2024-04-30-00:00,true,0,true,"Concepcion500",SEN,"Profile_PV_Concepcion500",20.06875604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cabrero 023 II",2024-05-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_PV_Concepcion500",28.83665917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cabrero 13.8 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cachapoal 015 I",2018-01-01-00:00,2024-01-31-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cachapoal 015 II",2024-02-01-00:00,2024-09-30-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",16.75643708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cachapoal 015 III",2024-10-01-00:00,2025-02-28-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",25.52434021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cachapoal 015 IV",2025-03-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",34.29224334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Calama 023 I",2018-01-01-00:00,2024-02-29-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_PV_NuevaZaldivar220",52.60741875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"Calama 023 II",2024-03-01-00:00,2024-03-31-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_PV_NuevaZaldivar220",55.53005313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"Calama 023 III",2024-04-01-00:00,2060-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_PV_NuevaZaldivar220",64.29795625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"Caldera 023 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCardones500",SEN,"Profile_PampaSolarNorte",17.53580625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.0123757,0,50,0,500,None
"Capricornio 110 I",2024-02-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_CERRODOMINADOR",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"Cardones 220 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCardones500",SEN,"Profile_PV_NuevaCardones500",9.196556167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Casablanca 012 I",2018-01-01-00:00,2024-02-29-00:00,true,0,true,"Quillota500",SEN,"Profile_PV_Quillota500",11.6905375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Casablanca 012 II",2024-03-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_PV_Quillota500",17.53580625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Casas Viejas 13.2 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_ElDivisadero",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01725904,0,50,0,500,None
"Castilla 023 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCardones500",SEN,"Profile_PampaSolarNorte",2.727792084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.0123757,0,50,0,500,None
"Catemu 012 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_PV_Quillota500",25.42691906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cauquenes 13.2 I",2018-01-01-00:00,2024-10-31-00:00,true,0,true,"Ancoa500",SEN,"Profile_Cordillerilla",35.0716125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06993007,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01631418,0,50,0,500,None
"Cauquenes 13.2 II",2024-11-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Cordillerilla",37.99424688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06993007,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01631418,0,50,0,500,None
"Cerrillos 023 I",2018-01-01-00:00,2024-02-29-00:00,true,0,true,"NuevaCardones500",SEN,"Profile_PampaSolarNorte",31.16502455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.0123757,0,50,0,500,None
"Cerrillos 023 II",2024-03-01-00:00,2024-08-30-00:00,true,0,true,"NuevaCardones500",SEN,"Profile_PampaSolarNorte",34.08765893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.0123757,0,50,0,500,None
"Cerrillos 023 III",2024-09-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_PV_AltoJahuel500",37.0102933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058389874,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.017829066,0,50,0,500,None
"Chaca 023 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,"Profile_SOLARELaGUILAI",5.991400469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01470588,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,220,None
"Chacabuco 012 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,"Profile_Cintac",0.292263438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09025271,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chacahuin 13.2 I",2018-01-01-00:00,2024-01-31-00:00,true,0,true,"Ancoa500",SEN,"Profile_PV_Ancoa500",45.39825396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chacahuin 13.2 II",2024-02-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_PV_Ancoa500",48.22346719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chicureo 023 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,"Profile_Cintac",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09025271,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chillan 015 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",28.05729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chillan 13.2 I",2018-01-01-00:00,2023-12-31-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",14.61317188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chillan 13.2 II",2024-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",19.67907146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chimbarongo 015 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_PV_AltoJahuel500",21.91975781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Chocalan 13.2 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_ElPicurio",8.767903126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cholguan 066 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",6.624637917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
"Cholguan 13.2 I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,"Profile_PV_NuevaPandeAzucar500",10.91116833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058389874,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.017829066,0,50,0,500,None
"Cholguan STS 023 I",2018-01-01-00:00,2024-01-31-00:00,true,0,true,"Concepcion500",SEN,"Profile_ElPitio",13.63896042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838987,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.01782907,0,50,0,500,None
