name,start_time,end_time,report,coordinates,connected,busbar,control_areas,pmax,pmin,rpmax_up,rpmax_down,rsmax_up,rsmax_down,rtmax_up,rtmax_down,pcost_rp_up,pcost_rs_up,pcost_rt_up,pcost_rp_down,pcost_rs_down,pcost_rt_down,vomc_avg,heatrate_avg,cost_function,auxserv,flex,uc_linear,rampup,rampdn,faststart,startcost,shutdncost,mindntime,minuptime,is_ncre,forced_commit,initialstate,initialtime,fuel_name,unavailability,co2_emission,candidate,gen_recourse,gen_recourse_start_time,dimensioned,gen_inv_cost,initial_investment,recog_pot,forced_outage_rate,fom_cost,lifetime,inertia,voltage,owner
"RENCA_U2",2018-01-01-00:00,2023-11-30-00:00,true,0,true,"Polpaico500",SEN,47.679,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0.365,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_RENCA_U2_Diesel",0.05434,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"REY_EX_CORRAL",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92,0.22,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_REY_EX_CORRAL_Diesel",0,0.73,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SALMOFOOD_I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SALMOFOOD_I_Diesel",0,1.05,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SALMOFOOD_II",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SALMOFOOD_II_Diesel",0,1.05,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_GREGORIO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,23.76,0.213727273,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_GREGORIO_Diesel",0.201797455,0.87,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_JAVIER_ETAPA_I",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,25.51108,0,0,0,0,0,0,0,0,0,0,0,0,0,44.84,0.211963636,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_JAVIER_ETAPA_I_Diesel",0,1.02,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_JAVIER_ETAPA_II",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,25.4338,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,0.2144,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_JAVIER_ETAPA_II_Diesel",0,0.94,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_LORENZO_U1",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,29.03,0,0,0,0,0,0,0,0,0,0,0,0,0,34.89,0.342,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_LORENZO_U1_Diesel",0,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_LORENZO_U2",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,25.86,0,0,0,0,0,0,0,0,0,0,0,0,0,39.16,0.3804,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_LORENZO_U2_Diesel",0,0.27,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_LORENZO_U3",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,46.07,0.289,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_LORENZO_U3_Diesel",0,1.13,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SANTA_FE_BL1",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.293292183,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SANTA_FE_BL1_Biomasa",0.041955177,1.27,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SANTA_FE_BL2",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.616762826,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SANTA_FE_BL2_Biomasa",0.041955177,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SANTA_FE_BL3",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.517065028,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SANTA_FE_BL3_Biomasa",0.041955177,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SANTA_FE_BL4",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.522353415,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SANTA_FE_BL4_Biomasa",0.041955177,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SANTA_LIDIA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,140.88,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45,0.244415652,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SANTA_LIDIA_Diesel",0.022019418,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SANTA_MARIA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,344.52,162.27,0,0,0,0,0,0,0,0,0,0,0,0,3.506364913,0.32614536,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_SANTA_MARIA_Carbon",0.038505872,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SANTA_MARTA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,15.399988,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.271643585,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SANTA_MARTA_Biogas",0.001138712,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SEPULTURA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,0.2353,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SEPULTURA_Diesel",0,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TAMM",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,0.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TAMM_Diesel",0.009204122,0.75,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TAPIHUE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,51.06,0.293,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TAPIHUE_GN",0,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TENO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,58.882,0,0,0,0,0,0,0,0,0,0,0,0,0,36.93,0.2193,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TENO_Diesel",0.00470905,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TERMOPACIFICO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCardones500",SEN,86.05755,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67,0.243354545,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TERMOPACIFICO_Diesel",0,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TIRUA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,29.83,0.27,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TIRUA_Diesel",0,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TOMAVAL_1",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0.267752854,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TOMAVAL_1_GN",0.002418714,0.77,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TOMAVAL_2",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0.267752854,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TOMAVAL_2_GN",0.002418714,0.7,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"EL_TOTORAL",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28.06,0.200090909,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_EL_TOTORAL_Diesel",0.049025709,0.8,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TRAPEN",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,80.838,0,0,0,0,0,0,0,0,0,0,0,0,0,37.38,0.2193,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TRAPEN_Diesel",0.001196997,0.77,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TREBAL_MAPOCHO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,5.484,0,0,0,0,0,0,0,0,0,0,0,0,0,19.665,1.356509042,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TREBAL_MAPOCHO_Biogas",0.025703512,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TRONGOL",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49,0.2296,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TRONGOL_Diesel",0,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"VALDIVIA_BL1_PINO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_VALDIVIA_BL1_PINO_Biomasa",0.024143984,0.78,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"VALDIVIA_BL2_PINO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1968041,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_VALDIVIA_BL2_PINO_Biomasa",0.024143984,0.76,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"VALDIVIA_BL3_PINO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1968041,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_VALDIVIA_BL3_PINO_Biomasa",0.024143984,0.62,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"VALDIVIA_BL4_PINO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_VALDIVIA_BL4_PINO_fuel_oil",0.024143984,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"VENTANAS_2",2018-01-01-00:00,2023-12-31-00:00,true,0,true,"Quillota500",SEN,193.459,107.51,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0.400671551,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_VENTANAS_2_Carbon",0.06113,0.63,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"VINALES_BL1",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353010893,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_VINALES_BL1_Biomasa",0.013578571,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"VINALES_BL2",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353010893,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_VINALES_BL2_Biomasa",0.013578571,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"YUNGAY_U1_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,52.26,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0.240222941,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_YUNGAY_U1_DIE_Diesel",0.007305195,0.71,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"YUNGAY_U2_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,54.56,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0.237709236,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_YUNGAY_U2_DIE_Diesel",0.033295533,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"YUNGAY_U3_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,54.16,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0.235255477,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_YUNGAY_U3_DIE_Diesel",0.02140894,0.88,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"YUNGAY_U4_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8,0.265866491,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_YUNGAY_U4_DIE_Diesel",0.171346292,0.58,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CHORRILLOS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CHORRILLOS_Diesel",0.001320036,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"MIMBRE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,2.985,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_MIMBRE_Diesel",0.000229572,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"AMPLIACION_CENTRAL_QUELLON",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,8,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_AMPLIACION_CENTRAL_QUELLON_Diesel",0.05434,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"COPIULEMU",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,19.665,1.356509042,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_COPIULEMU_Biogas",0.148431105,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ZAPALLAR",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Ancoa500",SEN,0.4975,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ZAPALLAR_Diesel",0.000229572,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LLANOS_BLANCOS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,150,0,0,0,0,0,0,0,0,0,0,0,0,0,45.24,0.205128522,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LLANOS_BLANCOS_Diesel",0,0.81,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CENTRAL_DE_RESPALDO_MAITENCILLO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,67.84,0,0,0,0,0,0,0,0,0,0,0,0,0,42.54,0.218392727,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CENTRAL_DE_RESPALDO_MAITENCILLO_Diesel",0.008901,0.74,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"YUMBEL",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_YUMBEL_Diesel",0.000918286,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"GAMI",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,2.868,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_GAMI_Diesel",0.000928721,0.72,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"PICOLTUE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_PICOLTUE_Diesel",0.000918286,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TREBAL_MAPOCHO_AMPL",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.665,1.356509042,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TREBAL_MAPOCHO_AMPL_Biogas",0.025703512,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CALFUCO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,0.4893,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CALFUCO_Diesel",0.001278296,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"RIO_AZUL",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,2.9898,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_RIO_AZUL_Diesel",0.001252208,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CENTRAL_DE_RESPALDO_CIRUELILLO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,2.955,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CENTRAL_DE_RESPALDO_CIRUELILLO_Diesel",0.001653958,0.99,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"MAPA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,166,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68110879,1.480093926,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_MAPA_Biomasa",0,0.74,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CALAFATE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CALAFATE_Diesel",0.001873095,0.74,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ALERCE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ALERCE_Diesel",0.001836572,0.76,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"DONA_JAVIERA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_DONA_JAVIERA_Diesel",0.001721786,0.88,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CHUYACA_AMP",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6319321,0.248163636,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CHUYACA_AMP_Diesel",0.406633042,0.66,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"AROMOS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,2.991,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_AROMOS_Diesel",0.002629637,0.8,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"BOLDOS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,2.991,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_BOLDOS_Diesel",0.002634855,0.74,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"EL_FARO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_EL_FARO_Diesel",0.003328787,0.74,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ETERSOL",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ETERSOL_Diesel",0.767578143,0.75,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"AGGREKO_01",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_AGGREKO_01_Diesel",0.006015817,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"DEUCO_II",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"RioMalleco500",SEN,2.879923463,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_DEUCO_II_Diesel",0.003104433,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"BLUEGATE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_BLUEGATE_Diesel",0.003360092,1.14,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"DON_PEDRO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_DON_PEDRO_Diesel",0.00452882,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CHILLAN",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CHILLAN_Diesel",0.003944456,0.69,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"RAPACO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_RAPACO_Diesel",0.00344879,0.75,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ALDEA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ALDEA_Diesel",0.003433138,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LOS_NEGROS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LOS_NEGROS_Diesel",0.00342792,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TAMBORES",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TAMBORES_Diesel",0.00336531,0.76,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
