name,busbar,connected,pmax,pmin,heatrate_avg,vomc_avg,rampup,rampdn,minuptime,mindntime,startcost,shutdncost,uc_linear,faststart,fuel_name,co2_emission,unavailability,is_ncre,forced_commit,initialstate,initialtime,control_areas,auxserv,voltage
AMPLIACION_TENO GAS,Ancoa500,True,10.0,0.0,0.217690909,18.59,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_AMPLIACION_TENO GAS_GLP,0.88,0.004967025,False,False,off,0.0,SEN,0.0,500.0
CALA MORRITOS_DIE,NuevaPandeAzucar500,True,200.0,0.0,0.247169948,10.2,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CALA MORRITOS_DIE_Diesel,0.0,0.05434,False,False,off,0.0,SEN,0.0,500.0
CENIZAS_AMP_DIE,NuevaCardones500,True,9.0,0.0,0.243169091,13.811,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CENIZAS_AMP_DIE_Diesel,0.0,0.05434,False,False,off,0.0,SEN,0.0,500.0
MARVER_DIE,NuevaPozoAlmonte220,True,9.0,0.0,0.241463722,22.54208196,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_MARVER_DIE_Diesel,0.0,0.0,False,False,off,0.0,SEN,0.0,500.0
QUETALMAHUE_DIE,NuevaAncud500,True,3.0,0.0,0.241463722,22.54208196,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_QUETALMAHUE_DIE_Diesel,0.76,0.0,False,False,off,0.0,SEN,0.0,500.0
CANDELARIA_1_GNL_C,Candelaria500,True,124.1,0.0,0.32886864,2.8,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CANDELARIA_1_GNL_C_GN,0.69,0.078965252,False,False,off,0.0,SEN,0.0,500.0
CANDELARIA_2_GNL_C,Candelaria500,True,123.82,0.0,0.318417277,2.8,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CANDELARIA_2_GNL_C_GN,0.0,0.047947124,False,False,off,0.0,SEN,0.0,500.0
NEHUENCO_1-TG+TV_GNL_C,Quillota500,True,326.81,0.0,0.191604988,4.54,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NEHUENCO_1-TG+TV_GNL_C_GN,0.18,0.021734738,False,False,off,0.0,SEN,0.0,500.0
NEHUENCO_2-TG+TV_GNL_C,Quillota500,True,405.562,0.0,0.187845798,3.75,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NEHUENCO_2-TG+TV_GNL_C_GN,0.69,0.03412592,False,False,off,0.0,SEN,0.0,500.0
NEHUENCO_9B_DIE,Quillota500,True,91.82,0.0,0.2808234,4.3,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NEHUENCO_9B_DIE_Diesel,0.0,0.142223988,False,False,off,0.0,SEN,0.0,500.0
NUEVA_RENCA-TG+TV_GNL_A,Polpaico500,True,320.72,0.0,0.198582099,3.034,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NUEVA_RENCA-TG+TV_GNL_A_GN,0.0,0.042110049,False,False,off,0.0,SEN,0.0,500.0
NUEVA_RENCA-FA_GLP,Polpaico500,True,35.43,0.0,0.239909091,0.0,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NUEVA_RENCA-FA_GLP_GLP,0.0,0.042110049,False,False,off,0.0,SEN,0.0,500.0
QUINTERO_1A_GNL_E,Quillota500,True,114.3336,0.0,0.319381095,3.799578549,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_QUINTERO_1A_GNL_E_GN,0.0,0.005517792,False,False,off,0.0,SEN,0.0,500.0
QUINTERO_1B_GNL_E,Quillota500,True,121.293,0.0,0.317997861,3.799578549,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_QUINTERO_1B_GNL_E_GN,0.0,0.030960796,False,False,off,0.0,SEN,0.0,500.0
SAN_ISIDRO-TG+TV_GNL_E,Quillota500,True,374.24,0.0,0.186772085,5.52,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_SAN_ISIDRO-TG+TV_GNL_E_GN,0.0,0.029751034,False,False,off,0.0,SEN,0.0,500.0
SAN_ISIDRO_2-TG+TV_GNL_E,Quillota500,True,381.65,0.0,0.184954139,3.83,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_SAN_ISIDRO_2-TG+TV_GNL_E_GN,0.0,0.01377201,False,False,off,0.0,SEN,0.0,500.0
MEJILLONES_3-TG+TV_GNL_B,Kimal220,True,234.673,0.0,0.207232082,2.86,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_MEJILLONES_3-TG+TV_GNL_B_GN,0.0,0.042150571,False,False,off,0.0,SEN,0.0,500.0
TALTAL_1_DIE,Cumbre500,True,120.639,0.0,0.26993263,12.82375662,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TALTAL_1_DIE_Diesel,0.0,0.162917951,False,False,off,0.0,SEN,0.0,500.0
TALTAL_2_DIE,Cumbre500,True,120.7066,0.0,0.269386901,12.82375662,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TALTAL_2_DIE_Diesel,0.0,0.108352279,False,False,off,0.0,SEN,0.0,500.0
TENO50_GLP,AltoJahuel500,True,43.68,0.0,0.217690909,16.93,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TENO50_GLP_GLP,0.0,0.004967025,False,False,off,0.0,SEN,0.0,500.0
COLMITO_DIE,Quillota500,True,57.329,0.0,0.200568437,14.3,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_COLMITO_DIE_Diesel,0.0,0.030126042,False,False,off,0.0,SEN,0.0,500.0
CORONEL_DIE,Concepcion500,True,41.132,0.0,0.221633092,17.22512293,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CORONEL_DIE_Diesel,0.91,0.098300652,False,False,off,0.0,SEN,0.0,500.0
CONCON_DIE,Quillota500,True,2.3,0.0,0.207782516,32.46,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CONCON_DIE_Diesel,0.3,0.0,False,False,off,0.0,SEN,0.0,500.0
LOS_VIENTOS_AUM_GN_A,Quillota500,True,133.355,0.0,0.300279313,6.97,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_LOS_VIENTOS_AUM_GN_A_GN,0.0,0.048741119,False,False,off,0.0,SEN,0.0,500.0
NEWEN_DIE,Concepcion500,True,13.217,0.0,0.254971405,7.49,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NEWEN_DIE_Diesel,0.0,0.376818638,False,False,off,0.0,SEN,0.0,500.0
COGENERADORA_ACONCAGUA,Quillota500,True,27.31,0.0,0.303687821,0.0,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_COGENERADORA_ACONCAGUA_Cogeneracion,0.0,0.088764763,False,False,off,0.0,SEN,0.0,500.0
ATA-TG1A+TG1B+TV1C_DIE,Kimal220,True,370.456,0.0,0.175268819,7.83,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ATA-TG1A+TG1B+TV1C_DIE_Diesel,0.0,0.015754986,False,False,off,0.0,SEN,0.0,500.0
ATA-TG2A+TG2B+TV2C_DIE,Kimal220,True,345.93,0.0,0.1779691,7.83,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ATA-TG2A+TG2B+TV2C_DIE_Diesel,0.91,0.04884917,False,False,off,0.0,SEN,0.0,500.0
KELAR-TG1+TG2+TV_GNL_D,LosChangos220,True,517.04,0.0,0.182361996,1.69,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_KELAR-TG1+TG2+TV_GNL_D_GN,0.91,0.009644821,False,False,off,0.0,SEN,0.0,500.0
TOCOPILLA_U16-TG+TV_GNL_B,Kimal220,True,351.52,0.0,0.189063279,5.0,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TOCOPILLA_U16-TG+TV_GNL_B_GN,0.91,0.08350599,False,False,off,0.0,SEN,0.0,500.0
ANGAMOS_1,Kimal220,True,240.5854,57.57,0.370525276,4.18,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ANGAMOS_1_CARBON,0.91,0.061366662,False,True,off,0.0,SEN,0.0,500.0
ANGAMOS_2,Kimal220,True,244.6114,57.47,0.371225191,4.18,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ANGAMOS_2_CARBON,0.91,0.073665896,False,True,off,0.0,SEN,0.0,500.0
CERRO_PABELLON_U1,Kimal220,True,26.95,0.0,0.0,0.0,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CERRO_PABELLON_U1_Geo,0.91,0.016997741,False,False,off,0.0,SEN,0.0,500.0
CERRO_PABELLON_U2,Kimal220,True,24.45,0.0,0.0,0.0,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CERRO_PABELLON_U2_Geo,0.91,0.018189191,False,False,off,0.0,SEN,0.0,500.0
COCHRANE_1,Kimal220,True,244.862,87.51,0.373166497,6.36,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_COCHRANE_1_CARBON,0.91,0.031972555,False,True,off,0.0,SEN,0.0,500.0
COCHRANE_2,Kimal220,True,244.742,87.51,0.369266369,6.33,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_COCHRANE_2_CARBON,0.91,0.020257375,False,True,off,0.0,SEN,0.0,500.0
ANDINA,Kimal220,True,152.7146,59.22,0.375895325,9.19,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ANDINA_CARBON,0.91,0.089278325,False,True,off,0.0,SEN,0.0,500.0
HORNITOS,Kimal220,True,153.719,59.2,0.381577321,9.36,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_HORNITOS_CARBON,0.91,0.159300034,False,True,off,0.0,SEN,0.0,500.0
MEJILLONES_1,Kimal220,True,140.8386,52.63,0.420869349,8.9829,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_MEJILLONES_1_CARBON,0.91,0.286208989,False,True,off,0.0,SEN,0.0,500.0
MEJILLONES_2,Kimal220,True,147.0569,52.31,0.410544796,8.4266,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_MEJILLONES_2_CARBON,0.91,0.300818406,False,True,off,0.0,SEN,0.0,500.0
CUMMINS,Kimal220,True,1.0,0.0,0.241463722,22.54208196,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CUMMINS_Diesel,0.91,0.0,False,False,off,0.0,SEN,0.0,500.0
DEUTZ,Kimal220,True,2.0,0.0,0.241463722,22.54208196,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_DEUTZ_Diesel,0.91,0.0,False,False,off,0.0,SEN,0.0,500.0
ESTANDARTES_13,Lagunas220,True,1.5,0.0,0.241463722,17.28,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ESTANDARTES_13_Diesel,0.91,5.39e-05,False,False,off,0.0,SEN,0.0,500.0
ESTANDARTES_7-12,Lagunas220,True,4.8,0.0,0.240993524,21.9204534,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ESTANDARTES_7-12_Diesel,0.91,5.39e-05,False,False,off,0.0,SEN,0.0,500.0
ARICA_GM,Lagunas220,True,8.63636,0.0,0.249655859,9.2,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ARICA_GM_Diesel,0.91,0.252201796,False,False,off,0.0,SEN,0.0,500.0
IE_MEJILLONES,LosChangos220,True,347.95,118.0,0.347838319,3.98,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_IE_MEJILLONES_CARBON,0.91,0.037471034,False,True,off,0.0,SEN,0.0,500.0
IE_MEJILLONES_GNL_A,LosChangos220,True,355.0,118.0,0.247836038,4.088721769,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_IE_MEJILLONES_GNL_A_GN,0.91,0.0,False,False,off,0.0,SEN,0.0,500.0
INACAL,Kimal220,True,5.9034,0.0,0.235,9.06,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_INACAL_Diesel,0.91,0.05434,False,False,off,0.0,SEN,0.0,500.0
AGUAS_BLANCAS,Kimal220,True,1.827,0.0,0.233769697,14.15,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_AGUAS_BLANCAS_Diesel,0.91,0.050113922,False,False,off,0.0,SEN,0.0,500.0
ARICA_M1,Lagunas220,True,2.352,0.0,0.247624094,9.2,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ARICA_M1_Diesel,0.91,0.017946241,False,False,off,0.0,SEN,0.0,500.0
ARICA_M2,Lagunas220,True,1.332,0.0,0.2416079,9.2,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ARICA_M2_Diesel,0.91,0.025983356,False,False,off,0.0,SEN,0.0,500.0
MANTOS_BLANCOS,Kimal220,True,24.969,0.0,0.221670368,22.56777778,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_MANTOS_BLANCOS_Diesel,0.91,0.0,False,False,off,0.0,SEN,0.0,500.0
PAS_MEJILLONES,Kimal220,True,20.0682,0.0,0.0,0.0,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_PAS_MEJILLONES_Cogeneracion,0.91,0.032006467,False,False,off,0.0,SEN,0.0,500.0
NUEVA_TOCOPILLA_1,Kimal220,True,130.419,48.33,0.432951685,4.22,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NUEVA_TOCOPILLA_1_CARBON,0.91,0.06113,False,True,off,0.0,SEN,0.0,500.0
NUEVA_TOCOPILLA_2,Kimal220,True,131.87,47.2,0.405569572,3.61,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_NUEVA_TOCOPILLA_2_CARBON,0.91,0.06113,False,True,off,0.0,SEN,0.0,500.0
LA_PORTADA,Kimal220,True,2.9524,0.0,0.216366667,16.07,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_LA_PORTADA_Diesel,0.0,0.05434,False,False,off,0.0,SEN,0.0,500.0
TOCOPILLA-TG1,Kimal220,True,19.571,0.0,0.328964762,0.99,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TOCOPILLA-TG1_Diesel,0.0,0.534072409,False,False,off,0.0,SEN,0.0,500.0
TOCOPILLA-TG2,Kimal220,True,19.858,0.0,0.317424146,0.99,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TOCOPILLA-TG2_Diesel,0.91,0.960705635,False,False,off,0.0,SEN,0.0,500.0
TOCOPILLA-TG3_DIE,Kimal220,True,35.7936,0.0,0.265018745,0.99,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TOCOPILLA-TG3_DIE_Diesel,0.91,0.549878988,False,False,off,0.0,SEN,0.0,500.0
TARAPACA-TG_DIE,Lagunas220,True,18.6053,0.0,0.410005609,0.41,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_TARAPACA-TG_DIE_Diesel,0.91,0.646821022,False,False,off,0.0,SEN,0.0,500.0
UJINA_U1_DIE,Lagunas220,True,6.3,0.0,0.246272727,19.1,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_UJINA_U1_DIE_Diesel,0.91,0.157427671,False,False,off,0.0,SEN,0.0,500.0
UJINA_U2_DIE,Lagunas220,True,6.36,0.0,0.257727273,19.1,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_UJINA_U2_DIE_Diesel,0.91,0.056812656,False,False,off,0.0,SEN,0.0,500.0
UJINA_U3_DIE,Lagunas220,True,6.15,0.0,0.257181818,19.1,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_UJINA_U3_DIE_Diesel,0.91,0.025808757,False,False,off,0.0,SEN,0.0,500.0
UJINA_U4_DIE,Lagunas220,True,6.15,0.0,0.254545455,19.1,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_UJINA_U4_DIE_Diesel,0.91,0.035980202,False,False,off,0.0,SEN,0.0,500.0
UJINA_U5_HFO,Lagunas220,True,8.9,0.0,0.205,19.1,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_UJINA_U5_HFO_fuel_oil,0.91,0.05,False,False,off,0.0,SEN,0.0,500.0
UJINA_U6_HFO,Lagunas220,True,8.695432836,0.0,0.169238095,17.55,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_UJINA_U6_HFO_fuel_oil,0.91,0.118486795,False,False,off,0.0,SEN,0.0,500.0
ZOFRI_1,Lagunas220,True,0.409122807,0.0,0.2234,19.39,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ZOFRI_1_Diesel,0.91,5.08e-05,False,False,off,0.0,SEN,0.0,500.0
ZOFRI_2-5,Lagunas220,True,5.011754386,0.0,0.2208,17.51,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ZOFRI_2-5_Diesel,0.91,5.08e-05,False,False,off,0.0,SEN,0.0,500.0
ZOFRI_6,Lagunas220,True,0.409122807,0.0,0.1962,19.39,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_ZOFRI_6_Diesel,0.91,5.08e-05,False,False,off,0.0,SEN,0.0,500.0
Biomasa_Ancoa,NuevaCharrua500,False,6.25,0.0,1.0,3.19165625,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_BIOMASA,0.003809524,0.054794521,True,False,off,0.0,SEN,0.055061448,500.0
Biomasa_Cautin,RioMalleco500,False,61.69,0.0,1.0,3.19165625,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_BIOMASA,0.003809524,0.054794521,True,False,off,0.0,SEN,0.055061448,500.0
Biomasa_Charrua,NuevaCharrua500,False,39.93,0.0,1.0,3.19165625,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_BIOMASA,0.003809524,0.054794521,True,False,off,0.0,SEN,0.055061448,500.0
Biomasa_Concepcion,Concepcion500,False,63.36,0.0,1.0,3.19165625,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_BIOMASA,0.003809524,0.054794521,True,False,off,0.0,SEN,0.055061448,500.0
Biomasa_Mulchen,Mulchen500,False,19.9,0.0,1.0,3.19165625,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_BIOMASA,0.003809524,0.054794521,True,False,off,0.0,SEN,0.055061448,500.0
Biomasa_Valdivia,Pichirropulli500,False,9.98,0.0,1.0,3.19165625,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_BIOMASA,0.003809524,0.054794521,True,False,off,0.0,SEN,0.055061448,500.0
GNL_CA_Paposo,Parinas500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,220.0
GNL_CA_Andes,NuevaZaldivar220,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,220.0
GNL_CA_Atacama,Kimal220,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Cardones,NuevaCardones500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Chacaya,LosChangos500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Charrua,NuevaCharrua500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Concepcion,Concepcion500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,220.0
GNL_CA_Encuentro,Kimal220,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Laberinto,Kimal500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Mulchen,Mulchen500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,220.0
GNL_CA_NZaldivar,NuevaZaldivar220,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Cumbres,Cumbre500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,500.0
GNL_CA_Dalmagro,Cumbre500,False,10000.0,0.0,0.371,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.463846154,0.032876712,False,False,off,0.0,SEN,0.017105887,220.0
GNL_CC_Andes,NuevaZaldivar220,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,220.0
GNL_CC_Atacama,Kimal220,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Cardones,NuevaCardones500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Dalmagro,Cumbre500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Paposo,Parinas500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Chacaya,LosChangos500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Charrua,NuevaCharrua500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Concepcion,Concepcion500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,220.0
GNL_CC_Encuentro,Kimal220,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Laberinto,Kimal500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Mulchen,Mulchen500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,220.0
GNL_CC_NZaldivar,NuevaZaldivar220,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNL_CC_Cumbres,Cumbre500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.35125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNLCCS_Cardones,NuevaCardones500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.035125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNLCCS_Chacaya,LosChangos500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.035125,0.065753425,False,False,off,0.0,SEN,0.029342421,500.0
GNLCCS_Concepcion,Concepcion500,False,10000.0,0.0,0.243,6.94,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_GNL,0.035125,0.065753425,False,False,off,0.0,SEN,0.029342421,220.0
Diesel_Encuentro,Kimal220,False,10000.0,0.0,0.254,20.0645524,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_DIESEL,0.838928571,0.043835616,False,False,off,0.0,SEN,0.019159795,220.0
Diesel_Palmonte,NuevaPozoAlmonte220,False,10000.0,0.0,0.254,20.0645524,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_DIESEL,0.838928571,0.043835616,False,False,off,0.0,SEN,0.019159795,500.0
Diesel_Pazucar,NuevaPandeAzucar500,False,10000.0,0.0,0.254,20.0645524,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_DIESEL,0.838928571,0.043835616,False,False,off,0.0,SEN,0.019159795,500.0
Diesel_Pmontt,NuevaAncud500,False,10000.0,0.0,0.254,20.0645524,100.0,100.0,0,0,0.0,0.0,False,False,Fuel_CNE_DIESEL,0.838928571,0.043835616,False,False,off,0.0,SEN,0.019159795,500.0
Geo01_Ancoa,NuevaCharrua500,False,288.51,7.5,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Ancoa,0.0,0.021917808,True,True,off,0.0,SEN,0.127272727,220.0
Geo01_Andes,NuevaZaldivar220,False,228.11,17.25,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Andes,0.0,0.021917808,True,True,off,0.0,SEN,0.127272727,220.0
Geo02_Andes,NuevaZaldivar220,False,158.76,12.0,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo02_Andes,0.0,0.021917808,True,True,off,0.0,SEN,0.127272727,500.0
Geo01_Candelaria,Candelaria500,False,198.46,7.5,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Candelaria,0.0,0.021917808,True,True,off,0.0,SEN,0.127272727,500.0
Geo01_Cautin,RioMalleco500,False,99.17,0.0,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Cautin,0.0,0.021917808,True,False,off,0.0,SEN,0.127272727,500.0
Geo01_Charrua,NuevaCharrua500,False,26.82,0.0,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Charrua,0.0,0.021917808,True,False,off,0.0,SEN,0.127272727,500.0
Geo01_Chuquicamata,Kimal500,False,138.93,10.5,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Chuquicamata,0.0,0.021917808,True,True,off,0.0,SEN,0.127272727,500.0
Geo01_Mulchen,Mulchen500,False,71.51,0.0,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Mulchen,0.0,0.021917808,True,False,off,0.0,SEN,0.127272727,220.0
Geo01_PAlmonte,NuevaPozoAlmonte220,False,125.94,9.6,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_PAlmonte,0.0,0.021917808,True,True,off,0.0,SEN,0.127272727,220.0
Geo01_Parinacota,Parinacota220,False,197.65,15.0,1.0,1.136499367,100.0,100.0,0,0,0.0,0.0,False,False,Comb_Geo01_Parinacota,0.0,0.021917808,True,True,off,0.0,SEN,0.127272727,220.0
