name,stage,block,hm3
afl_canutillar,171,1,1.5156196424783999
afl_canutillar,172,1,2.2152897995328
afl_canutillar,173,13,4.094878964508
afl_canutillar,174,13,5.218087397976
afl_canutillar,175,1,5.310842789628
afl_canutillar,176,1,4.690314310356
afl_canutillar,177,13,3.69304323606
afl_canutillar,178,1,2.7138225916403997
afl_canutillar,179,13,2.2231918247544
afl_canutillar,180,13,2.1197556225144
afl_canutillar,181,13,1.4986060029576
afl_canutillar,182,1,1.3917885560496
afl_canutillar,183,1,1.16945769789
afl_canutillar,184,1,2.4511222857564
afl_canutillar,185,13,4.3827377870304
afl_canutillar,186,13,5.030236830708
afl_canutillar,187,1,5.154787132272
afl_canutillar,188,1,4.93248896586
afl_canutillar,189,13,3.29218358526
afl_canutillar,190,1,2.5932279730752
afl_canutillar,191,13,2.0237123906856
afl_canutillar,192,13,2.0708489984832
afl_canutillar,193,13,1.7146413941868
afl_canutillar,194,1,1.3055247809172
afl_canutillar,195,1,1.2670234241184
afl_canutillar,196,1,2.2130247390624
afl_canutillar,197,13,3.8909067714720003
afl_canutillar,198,13,5.647398075684
afl_canutillar,199,1,5.168550293136001
afl_canutillar,200,1,5.4150168877919995
afl_canutillar,201,13,3.7061245437804
afl_canutillar,202,1,2.556174386826
afl_canutillar,203,13,2.0950501181148002
afl_canutillar,204,13,1.5085302368292
afl_capullo,1,13,0.2330163389448
afl_capullo,2,1,0.2012728015188
afl_capullo,3,1,0.1924600819176
afl_capullo,4,1,0.2114538978204
afl_capullo,5,13,0.2926084438908
afl_capullo,6,13,0.3735388190304
afl_capullo,7,1,0.4214833762068
afl_capullo,8,1,0.4043249597772
afl_capullo,9,13,0.3733893717588
afl_capullo,10,1,0.3363357854952
afl_capullo,11,13,0.3053394844956
afl_capullo,12,13,0.2802743726328
afl_capullo,13,13,0.2340998317476
afl_capullo,14,1,0.1921098148596
afl_capullo,15,1,0.1876544176716
afl_capullo,16,1,0.2306672144244
afl_capullo,17,13,0.3375687255876
afl_capullo,18,13,0.4120541865504
afl_capullo,19,1,0.4555246656348
afl_capullo,20,1,0.44499330225
afl_capullo,21,13,0.3985292072412
afl_capullo,22,1,0.3486231544608
afl_capullo,23,13,0.312779157156
afl_capullo,24,13,0.2806806824424
afl_capullo,25,13,0.2361780830628
afl_capullo,26,1,0.20277194460120002
afl_capullo,27,1,0.1958553374256
afl_capullo,28,1,0.22119132249
afl_capullo,29,13,0.3025233372204
afl_capullo,30,13,0.37328662674
afl_capullo,31,1,0.4174109376876
afl_capullo,32,1,0.41019543594360003
afl_capullo,33,13,0.3646700566956
afl_capullo,34,1,0.327443672016
afl_capullo,35,13,0.2888489106324
afl_capullo,36,13,0.2619951015708
afl_capullo,37,13,0.21978558396359998
afl_capullo,38,1,0.18161114305679998
afl_capullo,39,1,0.18878928297119998
afl_capullo,40,1,0.223353637902
afl_capullo,41,13,0.32492174907960003
afl_capullo,42,13,0.3909260766132
afl_capullo,43,1,0.4302167019228
afl_capullo,44,1,0.4189100807592
afl_capullo,45,13,0.38478005701560003
afl_capullo,46,1,0.33804508881240003
afl_capullo,47,13,0.3082957386084
afl_capullo,48,13,0.2817548348076
afl_capullo,49,13,0.2349591536412
afl_capullo,50,1,0.1993626784044
afl_capullo,51,1,0.1952155162368
afl_capullo,52,1,0.2358278159868
afl_capullo,53,13,0.3385915054488
afl_capullo,54,13,0.4046331947976
afl_capullo,55,1,0.4398467113692
afl_capullo,56,1,0.4318979838804
afl_capullo,57,13,0.3892447946484
afl_capullo,58,1,0.3340987464276
afl_capullo,59,13,0.3175007573196
afl_capullo,60,13,0.27909747527039996
afl_capullo,61,13,0.2335347342036
afl_capullo,62,1,0.2050370050212
afl_capullo,63,1,0.1972190439144
afl_capullo,64,1,0.223862692716
afl_capullo,65,13,0.323674798284
afl_capullo,66,13,0.3940738100604
afl_capullo,67,1,0.4203812024784
afl_capullo,68,1,0.4180881206808
afl_capullo,69,13,0.3812820564852
afl_capullo,70,1,0.331595504406
afl_capullo,71,13,0.3082537065564
afl_capullo,72,13,0.2760011143344
afl_capullo,73,13,0.229065326334
afl_capullo,74,1,0.1828067213448
afl_capullo,75,1,0.179154603306
afl_capullo,76,1,0.2301441489216
afl_capullo,77,13,0.3377508644736
afl_capullo,78,13,0.3730157535384
afl_capullo,79,1,0.40672545678
afl_capullo,80,1,0.4235336061444
afl_capullo,81,13,0.3765651265548
afl_capullo,82,1,0.3373912569348
afl_capullo,83,13,0.2992261564872
afl_capullo,84,13,0.2684586966552
afl_capullo,85,13,0.2251843671492
afl_capullo,86,1,0.180845225712
afl_capullo,87,1,0.1791872949204
afl_capullo,88,1,0.2119396014972
afl_capullo,89,13,0.3313152907416
afl_capullo,90,13,0.3810158535132
afl_capullo,91,1,0.4197507217344
afl_capullo,92,1,0.4255231231296
afl_capullo,93,13,0.383757277158
afl_capullo,94,1,0.340581022434
afl_capullo,95,13,0.3166928079408
afl_capullo,96,13,0.2791441775376
afl_capullo,97,13,0.2273093207352
afl_capullo,98,1,0.1885230800064
afl_capullo,99,1,0.18998953148519998
afl_capullo,100,1,0.2049856325244
afl_capullo,101,13,0.306250178886
afl_capullo,102,13,0.3711149708724
afl_capullo,103,1,0.4185784945944
afl_capullo,104,1,0.4140997462692
afl_capullo,105,13,0.3752808139512
afl_capullo,106,1,0.3271307667588
afl_capullo,107,13,0.29020794687
afl_capullo,108,13,0.2623173472836
afl_capullo,109,13,0.2216349941076
afl_capullo,110,1,0.1810787371128
afl_capullo,111,1,0.1789537835304
afl_capullo,112,1,0.2146343228604
afl_capullo,113,13,0.3301757551944
afl_capullo,114,13,0.3805114689324
afl_capullo,115,1,0.40916798586
afl_capullo,116,1,0.4101487336728
afl_capullo,117,13,0.3811886519364
afl_capullo,118,1,0.3383206322364
afl_capullo,119,13,0.3026634440508
afl_capullo,120,13,0.2624621243328
afl_capullo,121,13,0.2207383104132
afl_capullo,122,1,0.18187267581
afl_capullo,123,1,0.17393795901359999
afl_capullo,124,1,0.2045045990556
afl_capullo,125,13,0.3184021112616
afl_capullo,126,13,0.364964281038
afl_capullo,127,1,0.4051282389264
afl_capullo,128,1,0.3976932364992
afl_capullo,129,13,0.3626478481284
afl_capullo,130,1,0.31741669323
afl_capullo,131,13,0.2924122943304
afl_capullo,132,13,0.2501981064972
afl_capullo,133,13,0.2101789256616
afl_capullo,134,1,0.1749513984156
afl_capullo,135,1,0.1667878404696
afl_capullo,136,1,0.2178240883488
afl_capullo,137,13,0.3214611103752
afl_capullo,138,13,0.3872832990408
afl_capullo,139,1,0.4203625215636
afl_capullo,140,1,0.4277228003604
afl_capullo,141,13,0.3904777347552
afl_capullo,142,1,0.332805093372
afl_capullo,143,13,0.3053675058624
afl_capullo,144,13,0.2758936990932
afl_capullo,145,13,0.2306999060028
afl_capullo,146,1,0.2008898428428
afl_capullo,147,1,0.1987602190344
afl_capullo,148,1,0.2304383732712
afl_capullo,149,13,0.32380089444
afl_capullo,150,13,0.3785826649032
afl_capullo,151,1,0.4118533667712
afl_capullo,152,1,0.407173798656
afl_capullo,153,13,0.362176155126
afl_capullo,154,1,0.3157540921656
afl_capullo,155,13,0.281385886824
afl_capullo,156,13,0.2511041306652
afl_capullo,157,13,0.2059056673596
afl_capullo,158,1,0.1767727872072
afl_capullo,159,1,0.1692724015764
afl_capullo,160,1,0.1908628640496
afl_capullo,161,13,0.2810029281516
afl_capullo,162,13,0.3340613846016
afl_capullo,163,1,0.3922711021872
afl_capullo,164,1,0.388278057528
afl_capullo,165,13,0.3413656206792
afl_capullo,166,1,0.295634751408
afl_capullo,167,13,0.2766642866496
afl_capullo,168,13,0.2469429578196
afl_capullo,169,13,0.2025010713996
afl_capullo,170,1,0.1736717560452
afl_capullo,171,1,0.1781505043596
afl_capullo,172,1,0.2094083380872
afl_capullo,173,13,0.2932295841612
afl_capullo,174,13,0.35290575322559997
afl_capullo,175,1,0.4109333319216
afl_capullo,176,1,0.4076361511812
afl_capullo,177,13,0.3725767521396
afl_capullo,178,1,0.3289895173656
afl_capullo,179,13,0.2916043449336
afl_capullo,180,13,0.2738761607376
afl_capullo,181,13,0.2267348827248
afl_capullo,182,1,0.1886491761552
afl_capullo,183,1,0.1755865493748
afl_capullo,184,1,0.2107580339016
afl_capullo,185,13,0.3061988063928
afl_capullo,186,13,0.363843426402
afl_capullo,187,1,0.4001497762464
afl_capullo,188,1,0.40679083998
afl_capullo,189,13,0.365342569488
afl_capullo,190,1,0.324394013358
afl_capullo,191,13,0.2802370108104
afl_capullo,192,13,0.2583102919464
afl_capullo,193,13,0.2191270818636
afl_capullo,194,1,0.183381159348
afl_capullo,195,1,0.17232206025240002
afl_capullo,196,1,0.2091374649036
afl_capullo,197,13,0.2883912283152
afl_capullo,198,13,0.3751593880248
afl_capullo,199,1,0.414879674292
afl_capullo,200,1,0.4275032996556
afl_capullo,201,13,0.3980435035716
afl_capullo,202,1,0.3391752839004
afl_capullo,203,13,0.3038870436912
afl_capullo,204,13,0.2627096464008
afl_carena,1,13,0.4378618646136
afl_carena,2,1,0.3892541351148
afl_carena,3,1,0.42203913327
afl_carena,4,1,0.41876997391799997
afl_carena,5,13,0.4306136712804
afl_carena,6,13,0.4158931136832
afl_carena,7,1,0.4250467599228
afl_carena,8,1,0.42635442365640003
afl_carena,9,13,0.4223193469524
afl_carena,10,1,0.4401222548112
afl_carena,11,13,0.4170513301596
afl_carena,12,13,0.4430177959464
afl_carena,13,13,0.4357509217092
afl_carena,14,1,0.39667045662359995
afl_carena,15,1,0.42566322994920003
afl_carena,16,1,0.4008736615284
afl_carena,17,13,0.4127173588872
afl_carena,18,13,0.40163957885880003
afl_carena,19,1,0.4228424124552
afl_carena,20,1,0.3501363082212
afl_carena,21,13,0.4192183157976
afl_carena,22,1,0.4365355199616
afl_carena,23,13,0.4191996348864
afl_carena,24,13,0.4208435550144
afl_carena,25,13,0.4327432950924
afl_carena,26,1,0.3855179529828
afl_carena,27,1,0.4136140425744
afl_carena,28,1,0.4132030625568
afl_carena,29,13,0.4261302527256
afl_carena,30,13,0.4070010002292
afl_carena,31,1,0.4222446233148
afl_carena,32,1,0.3971935221336
afl_carena,33,13,0.4136327235108
afl_carena,34,1,0.4208622359292
afl_carena,35,13,0.414865663614
afl_carena,36,13,0.4284280047312
afl_carena,37,13,0.434611386162
afl_carena,38,1,0.3920562717264
afl_carena,39,1,0.4241127143592
afl_carena,40,1,0.3972682457784
afl_carena,41,13,0.4130536152744
afl_carena,42,13,0.4001077441908
afl_carena,43,1,0.4219830905652
afl_carena,44,1,0.349912137294
afl_carena,45,13,0.4100459886612
afl_carena,46,1,0.432033420492
afl_carena,47,13,0.4185084411864
afl_carena,48,13,0.41499642998159997
afl_carena,49,13,0.4308378422076
afl_carena,50,1,0.3888057932568
afl_carena,51,1,0.4170326492268
afl_carena,52,1,0.4062724447068
afl_carena,53,13,0.4205259795276
afl_carena,54,13,0.4064779347228
afl_carena,55,1,0.4173875865396
afl_carena,56,1,0.384397098336
afl_carena,57,13,0.4228237315548
afl_carena,58,1,0.4268214464292
afl_carena,59,13,0.4186392075648
afl_carena,60,13,0.4158370709568
afl_carena,61,13,0.4288203038592
afl_carena,62,1,0.3915332062164
afl_carena,63,1,0.4208061931776
afl_carena,64,1,0.4085328348972
afl_carena,65,13,0.4225621987872
afl_carena,66,13,0.4083833876004
afl_carena,67,1,0.4213853014212
afl_carena,68,1,0.3893662205712
afl_carena,69,13,0.4213479396096
afl_carena,70,1,0.4275500019408
afl_carena,71,13,0.42175891962719997
afl_carena,72,13,0.4433914141488
afl_carena,73,13,0.4376563745976
afl_carena,74,1,0.3931024026996
afl_carena,75,1,0.4263917854572
afl_carena,76,1,0.4138008516972
afl_carena,77,13,0.423103945194
afl_carena,78,13,0.4139316180756
afl_carena,79,1,0.4176117574704
afl_carena,80,1,0.4022747298252
afl_carena,81,13,0.4067581483872
afl_carena,82,1,0.430352138538
afl_carena,83,13,0.4177051620372
afl_carena,84,13,0.4407387248448
afl_carena,85,13,0.4339575542844
afl_carena,86,1,0.3909354170688
afl_carena,87,1,0.4237017343308
afl_carena,88,1,0.4015274933916
afl_carena,89,13,0.4143799599192
afl_carena,90,13,0.4102514786736
afl_carena,91,1,0.429455454822
afl_carena,92,1,0.3623162619636
afl_carena,93,13,0.4187699739396
afl_carena,94,1,0.4366476054252
afl_carena,95,13,0.4224314324196
afl_carena,96,13,0.4271203409868
afl_carena,97,13,0.433303722414
afl_carena,98,1,0.39170133441
afl_carena,99,1,0.418695250266
afl_carena,100,1,0.404030735424
afl_carena,101,13,0.4216655150784
afl_carena,102,13,0.4045538009232
afl_carena,103,1,0.41587443279
afl_carena,104,1,0.383070753702
afl_carena,105,13,0.4131843816456
afl_carena,106,1,0.4220951760288
afl_carena,107,13,0.40733725664160003
afl_carena,108,13,0.426784084596
afl_carena,109,13,0.4315103549928
afl_carena,110,1,0.38987060515919997
afl_carena,111,1,0.4183776748044
afl_carena,112,1,0.41327778619440003
afl_carena,113,13,0.4283906429088
afl_carena,114,13,0.4129041679812
afl_carena,115,1,0.426970893708
afl_carena,116,1,0.3979594394712
afl_carena,117,13,0.4263544236564
afl_carena,118,1,0.4342190870412
afl_carena,119,13,0.4265972754948
afl_carena,120,13,0.4341630442932
afl_carena,121,13,0.44247604954680003
afl_carena,122,1,0.3982209722244
afl_carena,123,1,0.4289323892976
afl_carena,124,1,0.4125118688532
afl_carena,125,13,0.4283906429088
afl_carena,126,13,0.4104196068636
afl_carena,127,1,0.4245423753312
afl_carena,128,1,0.4061603592432
afl_carena,129,13,0.42250615607159997
afl_carena,130,1,0.4298477539536
afl_carena,131,13,0.41678979741
afl_carena,132,13,0.433247679684
afl_carena,133,13,0.4369278190824
afl_carena,134,1,0.3941298527796
afl_carena,135,1,0.4244863325724
afl_carena,136,1,0.4046472054756
afl_carena,137,13,0.4116151851444
afl_carena,138,13,0.4062350828844
afl_carena,139,1,0.4243555662192
afl_carena,140,1,0.3626898801696
afl_carena,141,13,0.415482133662
afl_carena,142,1,0.438814591056
afl_carena,143,13,0.4266533182212
afl_carena,144,13,0.43328504151
afl_carena,145,13,0.43935633745200003
afl_carena,146,1,0.3925046135736
afl_carena,147,1,0.4237390961388
afl_carena,148,1,0.4106998205208
afl_carena,149,13,0.4244489707644
afl_carena,150,13,0.4142118317292
afl_carena,151,1,0.4257939963456
afl_carena,152,1,0.3851443347696
afl_carena,153,13,0.4157623473192
afl_carena,154,1,0.4427189013852
afl_carena,155,13,0.4296422639232
afl_carena,156,13,0.4320521013924
afl_carena,157,13,0.4396552320276
afl_carena,158,1,0.3982770149544
afl_carena,159,1,0.4286148138216
afl_carena,160,1,0.4001824678392
afl_carena,161,13,0.4149964299708
afl_carena,162,13,0.4098031368192
afl_carena,163,1,0.4308004803888
afl_carena,164,1,0.34830557896680003
afl_carena,165,13,0.4113723333168
afl_carena,166,1,0.4435408614492
afl_carena,167,13,0.4299224775948
afl_carena,168,13,0.4273445119104
afl_carena,169,13,0.4346487479844
afl_carena,170,1,0.39465291828599997
afl_carena,171,1,0.42358964886
afl_carena,172,1,0.4078976839344
afl_carena,173,13,0.420245765856
afl_carena,174,13,0.4124745070272
afl_carena,175,1,0.4274939592
afl_carena,176,1,0.3891607305588
afl_carena,177,13,0.4241687571216
afl_carena,178,1,0.4376937364128
afl_carena,179,13,0.4248599507964
afl_carena,180,13,0.4413178330632
afl_carena,181,13,0.4387585483116
afl_carena,182,1,0.3963902429772
afl_carena,183,1,0.4254764208408
afl_carena,184,1,0.4050208236888
afl_carena,185,13,0.4168271592216
afl_carena,186,13,0.4008176187984
afl_carena,187,1,0.4113162905832
afl_carena,188,1,0.3793158906516
afl_carena,189,13,0.41882601667319996
afl_carena,190,1,0.4239259052688
afl_carena,191,13,0.4091119431336
afl_carena,192,13,0.4289884320564
afl_carena,193,13,0.4306697140068
afl_carena,194,1,0.3847146738372
afl_carena,195,1,0.4173689056212
afl_carena,196,1,0.4111481623896
afl_carena,197,13,0.4209556404636
afl_carena,198,13,0.4071878093232
afl_carena,199,1,0.4179106520316
afl_carena,200,1,0.388637665056
afl_carena,201,13,0.414118427184
afl_carena,202,1,0.4192930394496
afl_carena,203,13,0.4152206009124
afl_carena,204,13,0.4312675031544
afl_carilafquen,1,13,0.3007346400144
afl_carilafquen,2,1,0.230695235784
afl_carilafquen,3,1,0.2089553260248
afl_carilafquen,4,1,0.177333214518
afl_carilafquen,5,13,0.2564702222508
afl_carilafquen,6,13,0.38723659675919997
afl_carilafquen,7,1,0.3025280074464
afl_carilafquen,8,1,0.2657499646032
afl_carilafquen,9,13,0.289329944076
afl_carilafquen,10,1,0.3170243941092
afl_carilafquen,11,13,0.3479646523572
afl_carilafquen,12,13,0.33665803119
afl_carilafquen,13,13,0.31242889008
afl_carilafquen,14,1,0.2299012970868
afl_carilafquen,15,1,0.2092028480964
afl_carilafquen,16,1,0.1865615843952
afl_carilafquen,17,13,0.2907029910096
afl_carilafquen,18,13,0.4261862954556
afl_carilafquen,19,1,0.3525414754752
afl_carilafquen,20,1,0.3208306296492
afl_carilafquen,21,13,0.313526393586
afl_carilafquen,22,1,0.3261686998644
afl_carilafquen,23,13,0.347324831172
afl_carilafquen,24,13,0.3558946989204
afl_carilafquen,25,13,0.3240484165224
afl_carilafquen,26,1,0.2423567942568
afl_carilafquen,27,1,0.21528348450839999
afl_carilafquen,28,1,0.1789024110192
afl_carilafquen,29,13,0.2702473938432
afl_carilafquen,30,13,0.3675142253448
afl_carilafquen,31,1,0.297783056124
afl_carilafquen,32,1,0.2699858611044
afl_carilafquen,33,13,0.293892756498
afl_carilafquen,34,1,0.3223531238652
afl_carilafquen,35,13,0.318392770806
afl_carilafquen,36,13,0.3217506644952
afl_carilafquen,37,13,0.2952377820648
afl_carilafquen,38,1,0.2248060786992
afl_carilafquen,39,1,0.2077550775072
afl_carilafquen,40,1,0.1871500330728
afl_carilafquen,41,13,0.2915856640224
afl_carilafquen,42,13,0.3727962528228
afl_carilafquen,43,1,0.3209613960204
afl_carilafquen,44,1,0.289596147048
afl_carilafquen,45,13,0.2979138225096
afl_carilafquen,46,1,0.3184114517244
afl_carilafquen,47,13,0.3474415868472
afl_carilafquen,48,13,0.3544889604084
afl_carilafquen,49,13,0.3289801769208
afl_carilafquen,50,1,0.2387887403256
afl_carilafquen,51,1,0.2117014198812
afl_carilafquen,52,1,0.1882008342972
afl_carilafquen,53,13,0.294098246514
afl_carilafquen,54,13,0.4228797742632
afl_carilafquen,55,1,0.3343789600848
afl_carilafquen,56,1,0.2907403528284
afl_carilafquen,57,13,0.298450898694
afl_carilafquen,58,1,0.307086149646
afl_carilafquen,59,13,0.3514719933288
afl_carilafquen,60,13,0.33812915290560003
afl_carilafquen,61,13,0.3065350627872
afl_carilafquen,62,1,0.2366217546804
afl_carilafquen,63,1,0.2152414524564
afl_carilafquen,64,1,0.17940679561439998
afl_carilafquen,65,13,0.2828616787584
afl_carilafquen,66,13,0.4034609676576
afl_carilafquen,67,1,0.3016546748748
afl_carilafquen,68,1,0.2835902342808
afl_carilafquen,69,13,0.2916090151632
afl_carilafquen,70,1,0.3049191639936
afl_carilafquen,71,13,0.34494301505520003
afl_carilafquen,72,13,0.3505519584936
afl_carilafquen,73,13,0.30996768010319997
afl_carilafquen,74,1,0.2282807280888
afl_carilafquen,75,1,0.2091794969484
afl_carilafquen,76,1,0.19275430626
afl_carilafquen,77,13,0.2994970296888
afl_carilafquen,78,13,0.3519483565464
afl_carilafquen,79,1,0.2884612817268
afl_carilafquen,80,1,0.3060820506924
afl_carilafquen,81,13,0.3126810823848
afl_carilafquen,82,1,0.333790511418
afl_carilafquen,83,13,0.3317776432776
afl_carilafquen,84,13,0.3233245312188
afl_carilafquen,85,13,0.299987403588
afl_carilafquen,86,1,0.2258895715308
afl_carilafquen,87,1,0.2075589279468
afl_carilafquen,88,1,0.1840770232668
afl_carilafquen,89,13,0.287270373672
afl_carilafquen,90,13,0.3773497248036
afl_carilafquen,91,1,0.301061555964
afl_carilafquen,92,1,0.28458966300120003
afl_carilafquen,93,13,0.307959482214
afl_carilafquen,94,1,0.3179444289552
afl_carilafquen,95,13,0.361246779828
afl_carilafquen,96,13,0.3479739928164
afl_carilafquen,97,13,0.3064977009612
afl_carilafquen,98,1,0.2267769147804
afl_carilafquen,99,1,0.211523951232
afl_carilafquen,100,1,0.1774172786256
afl_carilafquen,101,13,0.2700979465608
afl_carilafquen,102,13,0.3637873836684
afl_carilafquen,103,1,0.3205597564584
afl_carilafquen,104,1,0.2789526982068
afl_carilafquen,105,13,0.3001882233888
afl_carilafquen,106,1,0.3115088552304
afl_carilafquen,107,13,0.3091223688984
afl_carilafquen,108,13,0.3215124828864
afl_carilafquen,109,13,0.311060513394
afl_carilafquen,110,1,0.22832276013720001
afl_carilafquen,111,1,0.2078671629708
afl_carilafquen,112,1,0.1841143850784
afl_carilafquen,113,13,0.3149461427904
afl_carilafquen,114,13,0.3975017571612
afl_carilafquen,115,1,0.28941400816560003
afl_carilafquen,116,1,0.2827169016912
afl_carilafquen,117,13,0.3139560545256
afl_carilafquen,118,1,0.3259118373336
afl_carilafquen,119,13,0.337414608072
afl_carilafquen,120,13,0.3100657548888
afl_carilafquen,121,13,0.2979792056952
afl_carilafquen,122,1,0.2256186983112
afl_carilafquen,123,1,0.2053826018496
afl_carilafquen,124,1,0.1786315378104
afl_carilafquen,125,13,0.2788172616024
afl_carilafquen,126,13,0.3578094922644
afl_carilafquen,127,1,0.28236663462239997
afl_carilafquen,128,1,0.2718259308036
afl_carilafquen,129,13,0.2933650207728
afl_carilafquen,130,1,0.30163599396
afl_carilafquen,131,13,0.3184721646732
afl_carilafquen,132,13,0.2980912911588
afl_carilafquen,133,13,0.2765381905044
afl_carilafquen,134,1,0.21187888854120002
afl_carilafquen,135,1,0.19556578332
afl_carilafquen,136,1,0.181882016262
afl_carilafquen,137,13,0.2727739870128
afl_carilafquen,138,13,0.3900434035752
afl_carilafquen,139,1,0.3116769834204
afl_carilafquen,140,1,0.30761388536400003
afl_carilafquen,141,13,0.3172158734436
afl_carilafquen,142,1,0.315245037366
afl_carilafquen,143,13,0.3324361453848
afl_carilafquen,144,13,0.3215872065168
afl_carilafquen,145,13,0.2832633183492
afl_carilafquen,146,1,0.2277389816748
afl_carilafquen,147,1,0.2088385703316
afl_carilafquen,148,1,0.1807331402664
afl_carilafquen,149,13,0.270322117488
afl_carilafquen,150,13,0.3429348171588
afl_carilafquen,151,1,0.28442153481119997
afl_carilafquen,152,1,0.2647972381644
afl_carilafquen,153,13,0.265801337118
afl_carilafquen,154,1,0.2884145794524
afl_carilafquen,155,13,0.317734268706
afl_carilafquen,156,13,0.3004777775016
afl_carilafquen,157,13,0.2640593422008
afl_carilafquen,158,1,0.213480776628
afl_carilafquen,159,1,0.196644605904
afl_carilafquen,160,1,0.1640090550132
afl_carilafquen,161,13,0.2439680227884
afl_carilafquen,162,13,0.3160343058336
afl_carilafquen,163,1,0.2738247882408
afl_carilafquen,164,1,0.2604819478032
afl_carilafquen,165,13,0.2556809537724
afl_carilafquen,166,1,0.2795831789364
afl_carilafquen,167,13,0.30240658152
afl_carilafquen,168,13,0.3006599163804
afl_carilafquen,169,13,0.2621118572604
afl_carilafquen,170,1,0.2066295526452
afl_carilafquen,171,1,0.1985500587996
afl_carilafquen,172,1,0.1715374619964
afl_carilafquen,173,13,0.25650291384
afl_carilafquen,174,13,0.33007301019
afl_carilafquen,175,1,0.2881063444176
afl_carilafquen,176,1,0.2593424122632
afl_carilafquen,177,13,0.2743431835068
afl_carilafquen,178,1,0.2933089780356
afl_carilafquen,179,13,0.3127604762484
afl_carilafquen,180,13,0.321405067656
afl_carilafquen,181,13,0.2804051389968
afl_carilafquen,182,1,0.2203927135632
afl_carilafquen,183,1,0.1993766890896
afl_carilafquen,184,1,0.1720558572696
afl_carilafquen,185,13,0.2658900714336
afl_carilafquen,186,13,0.36085448071439996
afl_carilafquen,187,1,0.2833894144764
afl_carilafquen,188,1,0.277383501702
afl_carilafquen,189,13,0.2816801111556
afl_carilafquen,190,1,0.2965501160316
afl_carilafquen,191,13,0.2963306153304
afl_carilafquen,192,13,0.294252364026
afl_carilafquen,193,13,0.2788266020616
afl_carilafquen,194,1,0.2123365708476
afl_carilafquen,195,1,0.1967333402412
afl_carilafquen,196,1,0.174960738882
afl_carilafquen,197,13,0.2530142537796
afl_carilafquen,198,13,0.3651791115132
afl_carilafquen,199,1,0.28854534581999997
afl_carilafquen,200,1,0.2901752552844
afl_carilafquen,201,13,0.3105654692508
afl_carilafquen,202,1,0.3208820021424
afl_carilafquen,203,13,0.3208352998752
afl_carilafquen,204,13,0.309981690792
afl_ch_alto_bonito,1,13,0.0952726443048
afl_ch_alto_bonito,2,1,0.0952726443048
afl_ch_alto_bonito,3,1,0.0952726443048
afl_ch_alto_bonito,4,1,0.0952726443048
afl_ch_alto_bonito,5,13,0.0952726443048
afl_ch_alto_bonito,6,13,0.0952726443048
afl_ch_alto_bonito,7,1,0.0952726443048
afl_ch_alto_bonito,8,1,0.0952726443048
afl_ch_alto_bonito,9,13,0.0952726443048
afl_ch_alto_bonito,10,1,0.0952726443048
afl_ch_alto_bonito,11,13,0.0952726443048
afl_ch_alto_bonito,12,13,0.0952726443048
afl_ch_alto_bonito,13,13,0.0952726443048
afl_ch_alto_bonito,14,1,0.0952726443048
afl_ch_alto_bonito,15,1,0.0952726443048
afl_ch_alto_bonito,16,1,0.0952726443048
afl_ch_alto_bonito,17,13,0.0952726443048
afl_ch_alto_bonito,18,13,0.0952726443048
afl_ch_alto_bonito,19,1,0.0952726443048
afl_ch_alto_bonito,20,1,0.0952726443048
afl_ch_alto_bonito,21,13,0.0952726443048
afl_ch_alto_bonito,22,1,0.0952726443048
afl_ch_alto_bonito,23,13,0.0952726443048
afl_ch_alto_bonito,24,13,0.0952726443048
afl_ch_alto_bonito,25,13,0.0952726443048
afl_ch_alto_bonito,26,1,0.0952726443048
afl_ch_alto_bonito,27,1,0.0952726443048
afl_ch_alto_bonito,28,1,0.0952726443048
afl_ch_alto_bonito,29,13,0.0952726443048
afl_ch_alto_bonito,30,13,0.0952726443048
afl_ch_alto_bonito,31,1,0.0952726443048
afl_ch_alto_bonito,32,1,0.0952726443048
afl_ch_alto_bonito,33,13,0.0952726443048
afl_ch_alto_bonito,34,1,0.0952726443048
afl_ch_alto_bonito,35,13,0.0952726443048
afl_ch_alto_bonito,36,13,0.0952726443048
afl_ch_alto_bonito,37,13,0.0952726443048
afl_ch_alto_bonito,38,1,0.0952726443048
afl_ch_alto_bonito,39,1,0.0952726443048
afl_ch_alto_bonito,40,1,0.0952726443048
afl_ch_alto_bonito,41,13,0.0952726443048
afl_ch_alto_bonito,42,13,0.0952726443048
afl_ch_alto_bonito,43,1,0.0952726443048
afl_ch_alto_bonito,44,1,0.0952726443048
afl_ch_alto_bonito,45,13,0.0952726443048
afl_ch_alto_bonito,46,1,0.0952726443048
afl_ch_alto_bonito,47,13,0.0952726443048
afl_ch_alto_bonito,48,13,0.0952726443048
afl_ch_alto_bonito,49,13,0.0952726443048
afl_ch_alto_bonito,50,1,0.0952726443048
afl_ch_alto_bonito,51,1,0.0952726443048
afl_ch_alto_bonito,52,1,0.0952726443048
afl_ch_alto_bonito,53,13,0.0952726443048
afl_ch_alto_bonito,54,13,0.0952726443048
afl_ch_alto_bonito,55,1,0.0952726443048
afl_ch_alto_bonito,56,1,0.0952726443048
afl_ch_alto_bonito,57,13,0.0952726443048
afl_ch_alto_bonito,58,1,0.0952726443048
afl_ch_alto_bonito,59,13,0.0952726443048
afl_ch_alto_bonito,60,13,0.0952726443048
afl_ch_alto_bonito,61,13,0.0952726443048
