time,scenario,L_NuevaCharrua500,L_Cumbre500,L_Pichirropulli500,L_Polpaico500,L_Ancud500,L_AltoJahuel500,L_NuevaCardones500,L_Ancoa500,L_RioMalleco500,L_NuevaPandeAzucar500,L_NuevaMaitencillo500,L_NuevaPuertoMontt500,L_Parinas500,L_NuevaZaldivar220,L_Kimal500,L_LosChangos500,L_Lagunas220,L_Kimal220,L_LosChangos220,L_Parinacota220,L_NuevaPozoAlmonte220,L_Quillota500,L_Rapel500,L_Concepcion500,L_Mulchen500,L_Candelaria500
2024-01-04-10:00,demanda_2024,0,39.76854897,127.055613,1987.477577,0,1671.989648,248.9296304,632.1834738,0,442.8492274,160.8389918,303.7011185,1.770060831,1195.245941,0,0,370.4051458,564.3334237,0,47.29562334,62.18640069,776.1569982,0,646.8291389,242.2202891,0
2024-01-04-11:00,demanda_2024,0,40.70243849,131.5183101,2065.511715,0,1750.797981,247.7776228,652.8700673,0,436.2330368,164.2070383,313.2537757,1.770060831,1211.496275,0,0,377.0070808,564.9611167,0,49.98742505,61.74846829,798.3904864,0,667.0829598,251.7337147,0
2024-01-04-12:00,demanda_2024,0,41.35868518,131.3989867,2124.689399,0,1819.426904,257.0176833,651.1351576,0,443.2847761,165.3888089,314.6533826,1.796445616,1200.02794,0,0,380.0903066,581.7682977,0,51.85611382,61.51490435,806.2594525,0,678.8243055,253.6226621,0
2024-01-04-13:00,demanda_2024,0,41.36878125,132.0512883,2141.703282,0,1850.172524,254.8456691,660.7065665,0,488.8099752,165.9796942,312.941242,1.796445616,1224.361122,0,0,382.4245,607.8784501,0,52.53462582,60.81421251,818.2824223,0,682.7989095,254.4354819,0
2024-01-04-14:00,demanda_2024,0,39.4000412,134.6525394,2152.651033,0,1859.868022,256.9816831,677.0264803,0,481.2604661,161.8434968,314.830032,1.903166405,1252.672252,0,0,380.1425647,619.6921933,0,52.66810359,60.90179899,814.4211127,0,691.517652,259.209367,0
2024-01-04-15:00,demanda_2024,0,38.65797766,135.535533,2163.562891,0,1854.199353,248.5336277,683.275096,0,454.0490487,162.7741413,311.6639309,1.903166405,1250.598641,0,0,382.7380485,619.6125606,0,52.77933507,60.11352067,807.925557,0,685.758046,260.7777657,0
2024-01-04-16:00,demanda_2024,0,38.46110366,136.1082856,2142.349379,0,1835.344113,248.0656247,675.629731,0,447.1632326,164.4581645,305.3996707,1.946501078,1266.298835,0,0,388.4167578,625.2336914,0,52.18980826,61.51490435,798.3229416,0,681.4105748,258.8773702,0
2024-01-04-17:00,demanda_2024,0,40.30869045,135.543488,2063.286271,0,1783.652069,256.9216827,670.3367859,0,431.6701465,163.8820513,295.1675928,1.946501078,1269.472728,0,0,390.9251448,634.2275006,0,50.6325676,64.20088973,782.3260877,0,663.8937566,246.1584581,0
2024-01-04-18:00,demanda_2024,0,41.23248387,131.8205962,1986.089665,0,1708.559479,262.8857218,650.8411051,0,433.9308512,163.2763938,287.3406645,1.959471333,1320.001111,0,0,389.9844998,646.2379833,0,48.25221403,64.20088973,763.6274427,0,650.2801424,234.9049113,0
2024-01-04-19:00,demanda_2024,0,41.1365709,128.3681709,1924.423313,0,1647.508945,258.1456907,631.4189373,0,438.7841071,163.9115956,281.8101789,1.959471333,1349.49716,0,0,377.2161131,646.996836,0,46.63935764,66.21537877,759.5634988,0,644.8616702,230.3027486,0
2024-01-04-20:00,demanda_2024,0,41.0961865,123.7861503,1892.082578,0,1600.249868,263.7257272,617.1720936,0,450.8550255,163.2173052,281.1851117,1.90740998,1364.012433,0,0,387.0057901,644.0925851,0,51.29995645,70.44872529,770.3481477,0,642.1326006,235.4544232,0
2024-01-04-21:00,demanda_2024,0,42.92862913,129.4261722,1955.376137,0,1659.701769,273.9017939,628.4931149,0,494.6587708,167.6784896,293.3467448,1.90740998,1401.718287,0,0,390.0019191,662.5954739,0,55.97167841,73.28068817,826.162646,0,670.5418968,252.9128759,0
2024-01-04-22:00,demanda_2024,0,44.13006539,136.6412637,1926.002661,0,1629.457343,272.545785,625.3320506,0,483.4382091,174.11914,310.4002081,1.965647806,1407.685207,0,0,370.8928876,667.1485898,0,53.90277298,73.25149263,818.1585902,0,687.7651814,265.288343,0
2024-01-04-23:00,demanda_2024,0,43.22141614,130.1102934,1841.926321,0,1527.645963,271.8017802,586.7082544,0,457.7408415,169.3477408,295.2219464,1.965647806,1397.401792,0,0,366.3464362,672.4839798,0,50.62144445,72.22965036,770.6070693,0,648.7886742,239.9878968,0
2024-01-05-00:00,demanda_2024,0,43.1810317,121.6701478,1764.502385,0,1446.936552,273.0257882,556.2444152,0,432.4790226,170.6772328,279.174026,1.959844831,1415.387188,0,0,383.6264354,692.6169965,0,48.54141586,62.65352859,732.2191228,0,619.8954442,214.572969,0
2024-01-05-01:00,demanda_2024,0,42.88824472,111.4162857,1666.307633,0,1341.530407,268.5857591,524.5602582,0,401.7417354,172.243079,264.3354746,1.959844831,1393.550801,0,0,373.6799844,685.079997,0,45.22671789,52.37671495,685.5794563,0,587.4718771,196.0040443,0
2024-01-05-02:00,demanda_2024,0,39.00124515,103.4375241,1564.164511,0,1245.646934,263.3297247,500.212711,0,379.4250546,173.8384694,253.2473265,1.946028769,1382.971156,0,0,363.7857912,663.6119617,0,42.41256157,56.75603894,651.4693454,0,550.9309059,176.8283669,0
2024-01-05-03:00,demanda_2024,0,37.7392323,98.57708213,1504.568062,0,1195.717707,261.0257096,482.6283714,0,368.4118971,169.5545506,241.62923,1.946028769,1374.972945,0,0,353.4909528,653.4845578,0,39.00887842,59.29604686,626.8492753,0,530.6294847,169.6160225,0
2024-01-05-04:00,demanda_2024,0,38.01687514,97.59862981,1502.976749,0,1167.892836,257.3176853,471.0574055,0,363.3304967,167.8705274,236.5199852,1.960142911,1359.738257,0,0,356.591598,657.7566171,0,37.20692852,58.44937755,609.479011,0,514.0408675,164.8764819,0
2024-01-05-05:00,demanda_2024,0,38.12793224,97.69408858,1506.984943,0,1157.004842,254.0536639,467.3964518,0,360.7172051,170.2192967,237.9060038,1.960142911,1332.52741,0,0,348.1954691,660.7170793,0,36.78424892,58.12822713,600.765735,0,512.612866,161.70534,0
2024-01-05-06:00,demanda_2024,0,37.7392323,95.63377029,1477.491819,0,1115.889705,248.1376252,455.4138123,0,349.6625667,164.2661268,234.2778964,1.887601113,1343.234011,0,0,343.4399856,642.1767164,0,36.30595357,58.47857305,595.6435897,0,491.0421103,154.2182396,0
2024-01-05-07:00,demanda_2024,0,34.89717936,93.37457958,1443.224758,0,1095.746917,234.817538,458.1190954,0,335.2272416,156.7175664,229.3181243,1.887601113,1303.581502,0,0,324.6096637,620.7086811,0,35.46059435,54.44959497,585.3204967,0,481.6807673,154.4128585,0
2024-01-05-08:00,demanda_2024,0,19.24317196,97.98046487,1519.356501,0,1175.039161,234.7335374,492.3174013,0,360.4475798,154.2210758,231.9406887,1.806405097,1233.417299,0,0,325.6722444,603.6860234,0,37.69634701,52.49349692,610.7736191,0,523.1959437,172.695579,0
2024-01-05-09:00,demanda_2024,0,15.81554505,107.072912,1626.24963,0,1295.005838,248.4136269,533.7346962,0,403.3180066,155.5948843,247.2548346,1.806405097,1197.404188,0,0,345.0948241,612.4268818,0,42.30133009,52.72706087,662.951957,0,574.2787301,195.3171544,0
2024-01-05-10:00,demanda_2024,0,15.97708269,114.9243952,1732.8915,0,1386.067484,254.5816674,568.3593783,0,432.3960609,152.8620395,260.3268916,1.770060831,1217.251602,0,0,357.4277268,616.8816279,0,46.5837419,52.31832396,709.3777317,0,599.4194895,212.7183662,0
2024-01-05-11:00,demanda_2024,0,18.93524082,118.567738,1765.698861,0,1439.876639,257.7616882,586.5906335,0,448.801725,156.7914271,270.4094971,1.770060831,1241.500147,0,0,367.4264361,618.8396551,0,49.11981954,60.55145307,738.2981524,0,623.7748483,223.9604649,0
2024-01-05-12:00,demanda_2024,0,20.95446138,120.1507625,1798.159244,0,1469.905033,258.7096943,592.9421675,0,460.7274605,162.3752936,276.5378731,1.796445616,1247.974889,0,0,367.9838554,615.8370344,0,50.74379908,60.69743054,747.3041224,0,642.6958679,227.1316068,0
2024-01-05-13:00,demanda_2024,0,21.5551795,121.8769751,1817.805374,0,1499.293974,256.7296814,594.530051,0,471.5746948,161.5480541,273.7522476,1.796445616,1257.284978,0,0,364.4825654,618.6148099,0,51.55578885,60.81421251,756.0736855,0,647.0274724,229.4097917,0
2024-01-05-14:00,demanda_2024,0,20.89893281,120.4450937,1802.75371,0,1483.27307,258.5296932,581.3564989,0,464.6059171,157.2641354,270.2192592,1.903166405,1268.668674,0,0,365.6496621,622.0764896,0,49.80945468,61.92364125,740.695992,0,643.9652025,228.6542128,0
2024-01-05-15:00,demanda_2024,0,20.78282763,120.3019055,1782.258083,0,1458.386228,252.7336553,571.5792532,0,404.0024401,149.0360569,266.2106762,1.903166405,1269.599684,0,0,371.8857907,615.9681941,0,47.6849335,61.86525026,719.9710038,0,624.3857155,223.8803277,0
2024-01-05-16:00,demanda_2024,0,21.06551851,119.7291529,1757.203884,0,1423.242205,249.325633,566.3304161,0,386.8708617,134.1014298,263.4114624,1.946501078,1282.337576,0,0,369.0464361,624.0766753,0,47.57370202,61.36892688,711.2014406,0,613.9613047,222.3004808,0
2024-01-05-17:00,demanda_2024,0,21.34316134,119.7609725,1743.611921,0,1416.666202,251.9296501,568.0800284,0,411.9667574,143.0237985,258.7370469,1.946501078,1251.360376,0,0,368.94192,619.8842486,0,47.07316039,63.23743845,708.8148586,0,617.1108413,221.2930423,0
2024-01-05-18:00,demanda_2024,0,22.8323365,118.9813926,1739.029419,0,1393.386635,245.9896111,565.3159349,0,411.386026,154.3097086,253.8044516,1.959471333,1292.155486,0,0,376.3625647,636.9396962,0,46.62823449,64.93077706,706.9686347,0,614.294505,219.4155431,0
2024-01-05-19:00,demanda_2024,0,30.32869284,115.6960202,1710.361864,0,1374.272158,251.7376488,562.1695731,0,407.0927612,156.3778074,249.6871613,1.959471333,1339.890843,0,0,371.2412746,631.2857755,0,46.14993914,66.33216074,705.4939072,0,602.7911597,217.6181811,0
2024-01-05-20:00,demanda_2024,0,39.01638931,115.5528321,1688.562079,0,1373.001892,262.5617196,553.4068086,0,420.7399507,158.7118045,249.3610392,1.90740998,1359.061159,0,0,386.953532,632.7332167,0,50.61032131,71.26619911,714.6574815,0,603.6320939,218.5569306,0
2024-01-05-21:00,demanda_2024,0,42.41877597,118.8938888,1756.737259,0,1450.557242,275.0778015,573.314163,0,470.6413764,169.155703,265.4225481,1.90740998,1388.472572,0,0,401.6903057,647.7416358,0,55.00396458,74.62368084,797.140908,0,627.5431854,234.1149879,0
2024-01-05-22:00,demanda_2024,0,37.27985961,127.5647264,1701.926712,0,1434.700521,274.8858004,569.5502909,0,461.4118941,166.7626174,280.3698067,1.965647806,1420.338461,0,0,397.1438543,652.2853832,0,53.41335448,71.58734956,792.8067851,0,637.3725957,247.2002412,0
2024-01-05-23:00,demanda_2024,0,34.17530801,119.0609416,1625.77104,0,1352.262857,267.6857532,535.7195506,0,435.8597094,167.7375781,260.6122484,1.965647806,1402.141473,0,0,388.6954676,638.5229814,0,49.80945468,70.91585318,733.7613952,0,594.8102182,226.2043053,0
2024-01-06-00:00,demanda_2024,0,36.23491298,113.0311298,1618.041808,0,1332.802729,282.5778507,530.5736318,0,428.5383448,173.7793809,250.4209358,1.984569521,1488.386737,0,0,399.1296607,686.728862,0,48.49692327,74.50689884,733.5024734,0,576.3175989,212.5008511,0
2024-01-06-01:00,demanda_2024,0,37.05269732,102.2045151,1514.080043,0,1221.883457,274.4417975,494.1993373,0,390.5419141,173.4839382,232.2803991,1.984569521,1469.80888,0,0,386.5703063,680.0444007,0,43.8252013,73.19310163,679.8156356,0,536.2383572,189.9479647,0
2024-01-06-02:00,demanda_2024,0,40.38441124,94.0507458,1433.186328,0,1135.980645,269.2337633,466.7789415,0,362.8327269,171.3567509,218.7055707,1.884383473,1458.298226,0,0,377.0767582,674.5216397,0,40.23242465,71.96689096,636.8121294,0,506.7025266,172.9474387,0
2024-01-06-03:00,demanda_2024,0,42.03007599,90.48695201,1389.347462,0,1090.769549,268.1657563,451.2382668,0,376.1480699,174.7100253,209.7372154,1.884383473,1457.113307,0,0,365.8064363,679.4588662,0,37.58511554,72.31723683,611.2464325,0,485.5839713,163.3309796,0
2024-01-06-04:00,demanda_2024,0,42.53488113,90.25625999,1363.994145,0,1058.598121,265.8017409,441.1375634,0,372.8710851,166.7921617,206.5847027,1.953890433,1435.827062,0,0,365.1096621,693.6381686,0,36.05012117,72.84275577,586.4124706,0,473.3983586,158.6486797,0
2024-01-06-05:00,demanda_2024,0,41.78776953,91.66427674,1379.85941,0,1043.121616,264.913735,433.1540379,0,373.5969995,170.3374737,205.1715074,1.953890433,1446.618299,0,0,363.0193396,693.169741,0,35.06016105,72.75516923,578.2282954,0,472.8588914,157.629793,0
2024-01-06-06:00,demanda_2024,0,41.26782022,88.54595717,1385.506775,0,1036.562896,265.9337417,431.9484227,0,373.6799611,168.5795898,198.2821799,1.910787927,1466.423394,0,0,365.1967587,702.617925,0,34.83769809,72.9011467,574.1868665,0,457.9521425,154.5845809,0
2024-01-06-07:00,demanda_2024,0,40.06133594,86.84360923,1376.293913,0,1022.978828,257.9776896,433.0511196,0,364.5749212,165.2410875,194.6676611,1.910787927,1458.171271,0,0,358.2812752,695.3245078,0,33.09136393,70.4195298,585.691993,0,443.4261942,151.2760611,0
2024-01-06-08:00,demanda_2024,0,38.98105296,91.36994556,1453.741778,0,1107.127463,263.5217258,468.6902828,0,366.4000773,165.3297203,203.4865436,1.815863593,1455.378244,0,0,365.3361136,690.4622297,0,35.24925455,69.39768754,629.5510663,0,476.6748287,162.8616048,0
2024-01-06-09:00,demanda_2024,0,37.28490767,98.24297646,1551.840813,0,1201.446866,269.2817636,501.1683816,0,411.3652855,167.5455405,218.393037,1.815863593,1439.974282,0,0,384.2361128,707.1335667,0,38.99775527,67.06204807,689.9473518,0,514.3106011,181.6137001,0
2024-01-06-10:00,demanda_2024,0,37.48682973,104.2330138,1632.004678,0,1292.214709,273.4457908,531.073521,0,440.6092632,170.9726755,231.3563867,1.83943587,1456.436209,0,0,386.901274,695.4228776,0,42.80187173,66.15698778,737.0598316,0,548.241503,202.4608098,0
2024-01-06-11:00,demanda_2024,0,36.8053428,112.6731594,1682.472018,0,1358.424079,272.8937872,552.4364353,0,467.4266129,170.9726755,238.4223636,1.83943587,1471.29003,0,0,397.1090156,706.9977227,0,45.61602806,66.71170215,768.9522224,0,570.653193,213.6914603,0
2024-01-06-12:00,demanda_2024,0,36.88106356,115.0278089,1728.249174,0,1402.278496,274.2977964,568.7710518,0,483.9152386,175.8474796,248.6136763,1.919769164,1475.902756,0,0,398.6941767,704.3979497,0,47.70717979,66.24457426,784.7914719,0,582.7515389,219.6101619,0
2024-01-06-13:00,demanda_2024,0,38.05221149,116.3005924,1781.025713,0,1450.95474,275.5938049,577.6808426,0,495.7165317,178.8314506,250.7334693,1.919769164,1494.988435,0,0,403.1361121,693.8723823,0,49.11981954,66.44894271,794.461632,0,599.3718895,227.429259,0
2024-01-06-14:00,demanda_2024,0,37.10822589,117.1835859,1803.232301,0,1476.256362,275.7858062,584.9439394,0,496.6913309,176.0986058,249.7551033,1.898861545,1482.673728,0,0,404.7038539,696.9874257,0,49.93180931,69.13492809,797.9964752,0,608.7173659,226.8568508,0
2024-01-06-15:00,demanda_2024,0,38.00173098,116.4437805,1795.909869,0,1455.370426,276.2418092,575.1372885,0,486.7151939,181.859738,250.135579,1.898861545,1499.685796,0,0,406.3412733,699.7043055,0,49.79833154,68.6678002,785.2868003,0,597.3726874,223.971913,0
2024-01-06-16:00,demanda_2024,0,38.4863439,115.5846517,1776.203917,0,1424.529753,273.0857885,560.6110949,0,474.3539097,181.1654477,245.1214531,1.876003892,1496.300311,0,0,405.8709506,692.5045739,0,48.85286399,66.68250666,768.1191702,0,593.7312836,219.0949945,0
2024-01-06-17:00,demanda_2024,0,40.58128525,114.7971169,1754.70325,0,1388.495679,270.2417699,551.7307093,0,465.1451678,181.7120167,240.5557451,1.876003892,1486.18617,0,0,398.7115961,697.2544293,0,48.08536681,66.77009314,750.974055,0,586.2739426,214.9965511,0
2024-01-06-18:00,demanda_2024,0,43.02454214,112.7606633,1739.400327,0,1361.483086,254.377666,546.4377643,0,455.9986472,181.8154216,236.4112779,1.806405372,1482.673728,0,0,400.9064347,677.4961547,0,47.01754465,69.71883796,744.4897567,0,583.8463401,213.9776644,0
2024-01-06-19:00,demanda_2024,0,43.38800181,111.4162857,1726.933051,0,1356.142785,259.9457025,543.4384288,0,450.6061406,180.2495754,236.0851559,1.806405372,1485.847621,0,0,391.1690158,678.2643759,0,46.36127894,70.71148473,735.7201935,0,581.5853377,213.9204236,0
2024-01-06-20:00,demanda_2024,0,43.34256935,111.2094584,1740.536979,0,1380.30376,271.6937795,543.5119419,0,468.5258546,179.1416654,240.0393852,1.835259272,1516.909458,0,0,404.0070797,682.8455975,0,50.93289258,70.8574622,742.8911971,0,586.7578764,216.5420536,0
2024-01-06-21:00,demanda_2024,0,44.22093031,118.9654828,1830.990535,0,1482.815082,283.4538564,588.3108405,0,522.6790643,177.3542373,260.9927241,1.835259272,1527.700696,0,0,426.4257885,697.9758079,0,56.09403304,70.76987572,812.4735718,0,633.2155247,238.3279128,0
2024-01-06-22:00,demanda_2024,0,44.37741991,124.510046,1795.682539,0,1462.896967,279.1458283,586.1054468,0,509.5089041,155.2698973,277.5162391,1.908637813,1507.599371,0,0,414.1625633,699.8495181,0,54.69251645,67.61676244,803.1186206,0,657.3804832,249.3639444,0
2024-01-06-23:00,demanda_2024,0,42.913485,115.6880653,1695.346095,0,1372.99325,276.9258136,548.5843476,0,478.5019916,153.8813168,265.5448438,1.908637813,1508.953565,0,0,406.8986926,698.0741776,0,51.86723697,66.39055173,753.9122526,0,612.3587697,228.528283,0
2024-01-07-00:00,demanda_2024,0,42.37334347,107.7570331,1578.19917,0,1260.751865,266.8457477,511.2102745,0,439.9870509,168.2398307,253.0570887,1.984569521,1480.049976,0,0,395.5238543,688.8039961,0,47.9185196,63.64617536,706.1355826,0,569.6853253,203.3308704,0
2024-01-07-01:00,demanda_2024,0,41.69690461,97.15315559,1488.619043,0,1167.840987,261.4217121,480.8052459,0,409.0216192,176.8076682,241.6699953,1.984569521,1438.958636,0,0,386.0477257,678.5079583,0,43.55824576,60.90179899,656.9517296,0,533.5172211,181.819767,0
2024-01-07-02:00,demanda_2024,0,41.12647479,93.50185792,1420.635298,0,1106.980561,262.3217181,466.132026,0,391.5789347,179.4961966,231.3699752,1.884383473,1461.641395,0,0,376.9722421,675.9456595,0,40.4548876,59.99673869,623.8322754,0,513.4617336,166.5135696,0
2024-01-07-03:00,demanda_2024,0,40.91950468,93.02456411,1394.588025,0,1077.099068,261.0857099,458.6630925,0,365.5289801,180.8109165,226.8042671,1.884383473,1445.306423,0,0,368.750307,672.1560805,0,39.26471082,60.08432518,603.5012984,0,504.830258,161.6023065,0
2024-01-07-04:00,demanda_2024,0,41.31830074,95.68149966,1390.627691,0,1077.202763,246.9736175,454.7080863,0,374.0118077,181.9926873,227.320627,1.953890433,1424.062496,0,0,369.9522424,675.1868068,0,38.35261272,61.22294941,596.8481382,0,494.588314,160.2285266,0
2024-01-07-05:00,demanda_2024,0,41.1365709,99.36461692,1433.736707,0,1095.470397,266.4977454,462.4122618,0,381.1672491,183.5733055,232.95982,1.953890433,1429.90246,0,0,365.2315974,683.5435546,0,38.8865238,65.95261932,608.1393729,0,501.9345883,162.8501566,0
2024-01-07-06:00,demanda_2024,0,41.94930718,102.0533721,1526.200341,0,1161.195856,272.4017841,477.9529366,0,395.3122084,182.7017496,239.5909674,1.910787927,1442.42876,0,0,376.1012745,707.4380446,0,40.4548876,67.99630386,627.5584954,0,520.4034074,171.3904881,0
2024-01-07-07:00,demanda_2024,0,42.25219026,108.9582226,1669.466329,0,1292.776391,269.9057677,524.2073952,0,404.1061422,182.9824202,255.7340067,1.910787927,1415.768055,0,0,339.7645018,703.1659853,0,42.33469954,66.71170215,659.9687295,0,553.1443081,183.3194768,0
2024-01-07-08:00,demanda_2024,0,42.80242786,124.350948,1912.470523,0,1508.738876,274.1297954,614.7020526,0,451.1453913,189.2901213,284.3240361,1.815863593,1364.266345,0,0,330.1490184,691.2960307,0,47.90739645,68.6678002,744.9963425,0,635.5320605,223.9948094,0
2024-01-07-09:00,demanda_2024,0,42.89834083,137.389024,2091.212011,0,1672.438993,292.7419172,673.8948212,0,498.516487,194.3569631,314.6941478,1.815863593,1337.478684,0,0,334.9393408,704.9834842,0,52.86832025,67.17883004,815.9746426,0,700.7044615,255.9008471,0
2024-01-07-10:00,demanda_2024,0,41.99978769,144.0234081,2183.400456,0,1781.638654,299.8459639,705.079089,0,527.8434263,188.4776539,331.8699069,1.83943587,1344.291976,0,0,334.2425666,689.6377972,0,56.21638766,63.67537085,842.9587797,0,736.8646324,270.9895294,0
2024-01-07-11:00,demanda_2024,0,42.0401721,148.5179247,2222.441455,0,1852.730338,294.8899313,722.7957523,0,539.9143447,179.9541328,340.1588412,1.83943587,1339.721569,0,0,337.6741792,690.4762825,0,58.19630793,64.20088973,861.5223351,0,744.0125732,279.4955165,0
2024-01-07-12:00,demanda_2024,0,42.88824472,149.1224969,2273.459174,0,1898.05377,292.9339185,719.0171776,0,547.9616237,186.6754536,342.0068659,1.919769164,1349.49716,0,0,341.889663,681.6042644,0,58.48550976,64.7556041,854.4188764,0,743.0129721,279.2665532,0
2024-01-07-13:00,demanda_2024,0,43.8574706,146.9985395,2298.357831,0,1923.19985,299.9419644,725.1922802,0,557.1496252,188.9060458,341.259503,1.919769164,1349.539479,0,0,335.0090182,693.6053786,0,59.59782452,62.91628802,872.9936893,0,743.6952395,277.7668435,0
2024-01-07-14:00,demanda_2024,0,44.65506271,148.8599854,2356.590299,0,1933.189152,308.9060232,735.9104939,0,562.6873145,185.5823157,346.4366898,1.898861545,1363.293017,0,0,338.8064374,700.2148916,0,60.17622818,65.36870946,886.5927038,0,763.1319264,285.5973888,0
2024-01-07-15:00,demanda_2024,0,45.55361589,151.1032662,2391.431668,0,1943.524104,315.2660648,738.8363163,0,557.5644334,190.6196133,347.3471138,1.898861545,1364.985761,0,0,342.1509534,704.2855271,0,60.15398189,67.99630386,884.7239651,0,758.9748554,285.7118705,0
2024-01-07-16:00,demanda_2024,0,44.96804191,152.5749222,2357.607303,0,1936.93082,308.1740184,740.2771736,0,547.173488,190.9298281,342.4145185,1.876003892,1389.445899,0,0,347.9341789,702.3228156,0,58.12956904,66.04020581,857.4246189,0,746.5671092,282.5178323,0
2024-01-07-17:00,demanda_2024,0,44.59448613,150.3634608,2259.46041,0,1842.404026,309.1700249,712.4745094,0,531.5767,189.3344376,331.9786142,1.876003892,1404.765225,0,0,340.9838565,699.2733522,0,56.14964878,65.57307792,823.4045677,0,717.6897458,267.0399122,0
2024-01-07-18:00,demanda_2024,0,44.27141082,140.8016748,2125.383354,0,1728.883733,308.4020198,683.275096,0,517.8672892,185.1686959,321.4204143,1.806405372,1424.739594,0,0,331.9257924,689.0335256,0,52.94618229,67.00365708,798.1203073,0,691.8032523,252.2946749,0
2024-01-07-19:00,demanda_2024,0,43.90290306,139.083417,2059.002889,0,1648.848341,303.9739908,664.2646018,0,515.6688058,176.0247452,318.3358436,1.806405372,1415.59878,0,0,314.9245028,698.4863939,0,52.37890177,66.59492018,789.0580502,0,681.577175,252.3748121,0
2024-01-07-20:00,demanda_2024,0,43.87261477,134.3025241,2014.960621,0,1634.348299,307.502014,659.5156539,0,526.0182702,177.989439,314.5582636,1.835259272,1445.179467,0,0,327.5883733,687.4361876,0,56.86153022,70.8282667,795.2834268,0,679.0702391,255.8092617,0
2024-01-07-21:00,demanda_2024,0,44.7307835,135.8059995,2066.983381,0,1706.736173,317.294078,674.8063841,0,549.9941838,185.4789108,323.1189664,1.835259272,1444.333096,0,0,338.9457923,692.8652631,0,59.60894766,73.42666564,856.7491711,0,716.0237441,274.8475613,0
2024-01-07-22:00,demanda_2024,0,44.44304459,135.8537289,2009.085926,0,1645.806615,311.3780393,646.4450202,0,532.3440951,185.5970879,333.079276,1.908637813,1433.626495,0,0,326.8219217,688.2793573,0,56.83928392,71.93769543,832.0953287,0,718.9194138,273.2333699,0
2024-01-07-23:00,demanda_2024,0,43.51925117,124.812332,1888.732447,0,1521.985935,310.418033,608.8798131,0,500.7564512,183.9130646,314.76209,1.908637813,1423.596993,0,0,312.2070836,699.6012515,0,53.33549246,71.49976302,756.4902115,0,676.7299032,247.2231375,0
2024-01-08-00:00,demanda_2024,0,43.44353038,116.5153746,1733.717069,0,1368.646695,304.3339932,566.6979817,0,462.9674248,177.9303504,292.3276135,1.959844831,1367.778787,0,0,303.4974066,699.5778301,0,48.96409547,71.90849996,695.4972807,0,638.5863969,217.0457728,0
2024-01-08-01:00,demanda_2024,0,42.01997988,106.9694983,1652.272974,0,1260.190182,294.229927,536.6752212,0,434.8019484,177.2065159,275.165443,1.959844831,1332.104225,0,0,289.3877297,686.0918005,0,44.90414662,69.83561993,658.1337632,0,597.0077537,196.5993489,0
2024-01-08-02:00,demanda_2024,0,42.7569954,100.4703476,1571.702307,0,1201.878929,293.4139217,516.9737036,0,412.0704595,174.6066203,265.3817828,1.946028769,1308.490458,0,0,273.1528917,670.8585361,0,41.47821718,66.62411567,632.320402,0,566.2105218,179.9537161,0
2024-01-08-03:00,demanda_2024,0,43.09016678,97.86909631,1549.830733,0,1173.950362,292.4659155,502.917994,0,399.1491842,173.7350645,258.1391566,1.946028769,1310.225519,0,0,267.613537,659.7708557,0,39.85423764,62.94548352,594.4502987,0,548.5350367,173.4053653,0
